"2012 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,
"Data as of March 8, 2012.  Includes all 2012 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.",,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2012, enhanced alternative plans may offer additional gap coverage which is calculated as the percentage of “generic” formulary products with coverage above and beyond the 2012 standard ""generic"" coverage gap cost-sharing benefit and/or the percentage of “brand” formulary products covered in addition to the coverage gap discount for applicable drugs.  Additional gap coverage levels are determined separately for formulary generic and brand products and are described as follows:   “All”: 100% of formulary drugs are covered through the gap, “Many”: ?65% to <100% of formulary drugs are covered through the gap, “Some”: ?10% to <65 % of formulary drugs are covered through the gap, “Few”: >0% to <10% of formulary drugs are covered through the gap (and must also be >15 products covered through the gap), “No Gap Coverage”:  0% of formulary drugs are covered through the gap (or ?15 products covered through the gap).  A label of “All Formulary Drugs” is applied for plans that cover 100% of “generic” and 100% of “brand” products (either by covering all formulary drug products in the gap or by having no initial coverage limit).",,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","Type of 
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Overall            Star Rating
Minnesota,Ramsey,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 2 (Cost),Cost,$122.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,1,0,"$3,000 ",4.5
Minnesota,Ramsey,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 3 (Cost),Cost,$181.20 ,$0 ,Enhanced,Many Generics,EA,H2450,5,0,"$3,000 ",4.5
Minnesota,Ramsey,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 1 (Cost),Cost,$155.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,17,0,"$3,000 ",4.5
Minnesota,Ramsey,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 2 (Cost),Cost,$172.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,2,0,"$3,000 ",4.5
Minnesota,Ramsey,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 3 (Cost),Cost,$231.20 ,$0 ,Enhanced,Many Generics,EA,H2450,6,0,"$3,000 ",4.5
Minnesota,Ramsey,Medica Insurance Company,Medica Prime Solution Thrift with Part D Option 1 (Cost),Cost,$55.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,7,0,"$6,700 ",4.5
Minnesota,Ramsey,Medica Insurance Company,Medica Prime Solution Value with Part D Option 1 (Cost),Cost,$85.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,22,0,"$3,350 ",4.5
Minnesota,Ramsey,Medica Insurance Company,Medica Prime Solution Value with Part D Option 2 (Cost),Cost,$102.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,23,0,"$3,350 ",4.5
Minnesota,Ramsey,Medica Insurance Company,Medica Prime Solution Value with Part D Option 3 (Cost),Cost,$161.20 ,$0 ,Enhanced,Many Generics,EA,H2450,28,0,"$3,350 ",4.5
Minnesota,Ramsey,Blue Cross and Blue Shield of Minnesota,MedicareBlue PPO (Regional PPO),Regional PPO,$84.40 ,$155 ,Basic,No Gap Coverage,BA,R5566,5,0,"$3,400 ",3.5
Minnesota,Ramsey,Blue Cross and Blue Shield of Minnesota,Platinum Blue Choice Plan (Cost),Cost *,$79.00 ,,,,,H2461,6,0,"$3,000 ",4
Minnesota,Ramsey,Blue Cross and Blue Shield of Minnesota,Platinum Blue Complete Plan (Cost),Cost *,$119.00 ,,,,,H2461,7,0,"$3,000 ",4
Minnesota,Ramsey,Blue Cross and Blue Shield of Minnesota,Platinum Blue Core Plan (Cost),Cost *,$35.00 ,,,,,H2461,5,0,"$5,000 ",4
Minnesota,Ramsey,UCare,UCare for Seniors Classic (HMO-POS),Local HMO,$137.00 ,$0 ,Enhanced,Many Generics,EA,H2459,2,0,"$3,400 ",4.5
Minnesota,Ramsey,UCare,UCare for Seniors Standard D (HMO-POS),Local HMO,$54.00 ,$320 ,Basic,No Gap Coverage,DS,H2459,18,0,"$3,400 ",4.5
Minnesota,Ramsey,UCare,UCare for Seniors Value (HMO-POS),Local HMO *,$43.00 ,,,,,H2459,1,0,"$3,400 ",4.5
Minnesota,Ramsey,UCare,UCare for Seniors Value Plus (HMO-POS),Local HMO,$84.00 ,$0 ,Enhanced,No Gap Coverage,EA,H2459,13,0,"$3,400 ",4.5
Minnesota,Red Lake,HealthPartners,HealthPartners Freedom Balance (Cost),Cost *,$93.00 ,,,,,H2462,7,0,"$3,000 ",4.5
Minnesota,Red Lake,HealthPartners,HealthPartners Freedom Balance with Rx (Cost),Cost,$102.80 ,$125 ,Enhanced,No Gap Coverage,EA,H2462,8,0,"$3,000 ",4.5
Minnesota,Red Lake,HealthPartners,HealthPartners Freedom Basic (Cost),Cost *,$45.00 ,,,,,H2462,4,0,N/A,4.5
Minnesota,Red Lake,HealthPartners,HealthPartners Freedom Ultimate (Cost),Cost *,$138.00 ,,,,,H2462,10,0,"$3,000 ",4.5
Minnesota,Red Lake,HealthPartners,HealthPartners Freedom Ultimate with Enhanced Rx (Cost),Cost,$347.00 ,$100 ,Enhanced,Many Generics and Some Brands,EA,H2462,12,0,"$3,000 ",4.5
Minnesota,Red Lake,HealthPartners,HealthPartners Freedom Ultimate with Rx (Cost),Cost,$162.90 ,$150 ,Basic,No Gap Coverage,BA,H2462,11,0,"$3,000 ",4.5
Minnesota,Red Lake,HealthPartners,HealthPartners Freedom Vital (Cost),Cost *,$53.00 ,,,,,H2462,18,0,"$3,000 ",4.5
Minnesota,Red Lake,HealthPartners,HealthPartners Freedom Vital with Rx (Cost),Cost,$60.20 ,$175 ,Basic,No Gap Coverage,BA,H2462,19,0,"$3,000 ",4.5
Minnesota,Red Lake,Humana Insurance Company,HumanaChoice H6609-005 (PPO),Local PPO,$49.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H6609,5,0,"$4,000 ",3.5
Minnesota,Red Lake,Humana Insurance Company,HumanaChoice H6609-006 (PPO),Local PPO *,$0.00 ,,,,,H6609,6,0,"$6,000 ",3.5
Minnesota,Red Lake,Humana Insurance Company,HumanaChoice H6609-022 (PPO),Local PPO,$29.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H6609,22,0,"$4,000 ",3.5
Minnesota,Red Lake,Humana Insurance Company,HumanaChoice H6609-051 (PPO),Local PPO,$85.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H6609,51,0,"$3,400 ",3.5
Minnesota,Red Lake,Medica Health Plans,Medica Clear Solution with Part D Option 1 (PPO),Local PPO,$262.70 ,$320 ,Basic,No Gap Coverage,DS,H3283,1,0,"$2,500 ",Plan too new to be measured
Minnesota,Red Lake,Medica Health Plans,Medica Clear Solution with Part D Option 3 (PPO),Local PPO,$347.10 ,$0 ,Enhanced,Many Generics,EA,H3283,2,0,"$2,500 ",Plan too new to be measured
Minnesota,Red Lake,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 1 (Cost),Cost,$105.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,16,0,"$3,000 ",4.5
Minnesota,Red Lake,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 2 (Cost),Cost,$122.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,1,0,"$3,000 ",4.5
Minnesota,Red Lake,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 3 (Cost),Cost,$181.20 ,$0 ,Enhanced,Many Generics,EA,H2450,5,0,"$3,000 ",4.5
Minnesota,Red Lake,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 1 (Cost),Cost,$155.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,17,0,"$3,000 ",4.5
Minnesota,Red Lake,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 2 (Cost),Cost,$172.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,2,0,"$3,000 ",4.5
Minnesota,Red Lake,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 3 (Cost),Cost,$231.20 ,$0 ,Enhanced,Many Generics,EA,H2450,6,0,"$3,000 ",4.5
Minnesota,Red Lake,Medica Insurance Company,Medica Prime Solution Thrift with Part D Option 1 (Cost),Cost,$55.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,7,0,"$6,700 ",4.5
Minnesota,Red Lake,Medica Insurance Company,Medica Prime Solution Value with Part D Option 1 (Cost),Cost,$85.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,22,0,"$3,350 ",4.5
Minnesota,Red Lake,Medica Insurance Company,Medica Prime Solution Value with Part D Option 2 (Cost),Cost,$102.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,23,0,"$3,350 ",4.5
Minnesota,Red Lake,Medica Insurance Company,Medica Prime Solution Value with Part D Option 3 (Cost),Cost,$161.20 ,$0 ,Enhanced,Many Generics,EA,H2450,28,0,"$3,350 ",4.5
Minnesota,Red Lake,Blue Cross and Blue Shield of Minnesota,MedicareBlue PPO (Regional PPO),Regional PPO,$84.40 ,$155 ,Basic,No Gap Coverage,BA,R5566,5,0,"$3,400 ",3.5
Minnesota,Red Lake,Blue Cross and Blue Shield of Minnesota,Platinum Blue Choice Plan (Cost),Cost *,$79.00 ,,,,,H2461,6,0,"$3,000 ",4
Minnesota,Red Lake,Blue Cross and Blue Shield of Minnesota,Platinum Blue Complete Plan (Cost),Cost *,$119.00 ,,,,,H2461,7,0,"$3,000 ",4
Minnesota,Red Lake,Blue Cross and Blue Shield of Minnesota,Platinum Blue Core Plan (Cost),Cost *,$35.00 ,,,,,H2461,5,0,"$5,000 ",4
Minnesota,Red Lake,UCare,UCare for Seniors Classic (HMO-POS),Local HMO,$137.00 ,$0 ,Enhanced,Many Generics,EA,H2459,2,0,"$3,400 ",4.5
Minnesota,Red Lake,UCare,UCare for Seniors Standard D (HMO-POS),Local HMO,$54.00 ,$320 ,Basic,No Gap Coverage,DS,H2459,18,0,"$3,400 ",4.5
Minnesota,Red Lake,UCare,UCare for Seniors Value (HMO-POS),Local HMO *,$43.00 ,,,,,H2459,1,0,"$3,400 ",4.5
Minnesota,Red Lake,UCare,UCare for Seniors Value Plus (HMO-POS),Local HMO,$84.00 ,$0 ,Enhanced,No Gap Coverage,EA,H2459,13,0,"$3,400 ",4.5
Minnesota,Redwood,HealthPartners,HealthPartners Freedom Balance (Cost),Cost *,$93.00 ,,,,,H2462,7,0,"$3,000 ",4.5
Minnesota,Redwood,HealthPartners,HealthPartners Freedom Balance with Rx (Cost),Cost,$102.80 ,$125 ,Enhanced,No Gap Coverage,EA,H2462,8,0,"$3,000 ",4.5
Minnesota,Redwood,HealthPartners,HealthPartners Freedom Basic (Cost),Cost *,$45.00 ,,,,,H2462,4,0,N/A,4.5
Minnesota,Redwood,HealthPartners,HealthPartners Freedom Ultimate (Cost),Cost *,$138.00 ,,,,,H2462,10,0,"$3,000 ",4.5
Minnesota,Redwood,HealthPartners,HealthPartners Freedom Ultimate with Enhanced Rx (Cost),Cost,$347.00 ,$100 ,Enhanced,Many Generics and Some Brands,EA,H2462,12,0,"$3,000 ",4.5
Minnesota,Redwood,HealthPartners,HealthPartners Freedom Ultimate with Rx (Cost),Cost,$162.90 ,$150 ,Basic,No Gap Coverage,BA,H2462,11,0,"$3,000 ",4.5
Minnesota,Redwood,HealthPartners,HealthPartners Freedom Vital (Cost),Cost *,$53.00 ,,,,,H2462,18,0,"$3,000 ",4.5
Minnesota,Redwood,HealthPartners,HealthPartners Freedom Vital with Rx (Cost),Cost,$60.20 ,$175 ,Basic,No Gap Coverage,BA,H2462,19,0,"$3,000 ",4.5
Minnesota,Redwood,Humana Insurance Company,Humana Gold Choice H8145-089 (PFFS),PFFS,$69.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H8145,89,0,"$5,000 ",Plan too new to be measured
Minnesota,Redwood,Humana Insurance Company,HumanaChoice H6609-005 (PPO),Local PPO,$49.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H6609,5,0,"$4,000 ",3.5
Minnesota,Redwood,Humana Insurance Company,HumanaChoice H6609-006 (PPO),Local PPO *,$0.00 ,,,,,H6609,6,0,"$6,000 ",3.5
Minnesota,Redwood,Humana Insurance Company,HumanaChoice H6609-022 (PPO),Local PPO,$29.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H6609,22,0,"$4,000 ",3.5
Minnesota,Redwood,Humana Insurance Company,HumanaChoice H6609-051 (PPO),Local PPO,$85.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H6609,51,0,"$3,400 ",3.5
Minnesota,Redwood,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 1 (Cost),Cost,$105.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,16,0,"$3,000 ",4.5
Minnesota,Redwood,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 2 (Cost),Cost,$122.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,1,0,"$3,000 ",4.5
Minnesota,Redwood,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 3 (Cost),Cost,$181.20 ,$0 ,Enhanced,Many Generics,EA,H2450,5,0,"$3,000 ",4.5
Minnesota,Redwood,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 1 (Cost),Cost,$155.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,17,0,"$3,000 ",4.5
Minnesota,Redwood,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 2 (Cost),Cost,$172.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,2,0,"$3,000 ",4.5
Minnesota,Redwood,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 3 (Cost),Cost,$231.20 ,$0 ,Enhanced,Many Generics,EA,H2450,6,0,"$3,000 ",4.5
Minnesota,Redwood,Medica Insurance Company,Medica Prime Solution Thrift with Part D Option 1 (Cost),Cost,$55.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,7,0,"$6,700 ",4.5
Minnesota,Redwood,Medica Insurance Company,Medica Prime Solution Value with Part D Option 1 (Cost),Cost,$85.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,22,0,"$3,350 ",4.5
Minnesota,Redwood,Medica Insurance Company,Medica Prime Solution Value with Part D Option 2 (Cost),Cost,$102.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,23,0,"$3,350 ",4.5
Minnesota,Redwood,Medica Insurance Company,Medica Prime Solution Value with Part D Option 3 (Cost),Cost,$161.20 ,$0 ,Enhanced,Many Generics,EA,H2450,28,0,"$3,350 ",4.5
Minnesota,Redwood,Blue Cross and Blue Shield of Minnesota,MedicareBlue PPO (Regional PPO),Regional PPO,$84.40 ,$155 ,Basic,No Gap Coverage,BA,R5566,5,0,"$3,400 ",3.5
Minnesota,Redwood,Blue Cross and Blue Shield of Minnesota,Platinum Blue Choice Plan (Cost),Cost *,$79.00 ,,,,,H2461,6,0,"$3,000 ",4
Minnesota,Redwood,Blue Cross and Blue Shield of Minnesota,Platinum Blue Complete Plan (Cost),Cost *,$119.00 ,,,,,H2461,7,0,"$3,000 ",4
Minnesota,Redwood,Blue Cross and Blue Shield of Minnesota,Platinum Blue Core Plan (Cost),Cost *,$35.00 ,,,,,H2461,5,0,"$5,000 ",4
Minnesota,Redwood,UCare,UCare for Seniors Classic (HMO-POS),Local HMO,$137.00 ,$0 ,Enhanced,Many Generics,EA,H2459,2,0,"$3,400 ",4.5
Minnesota,Redwood,UCare,UCare for Seniors Standard D (HMO-POS),Local HMO,$54.00 ,$320 ,Basic,No Gap Coverage,DS,H2459,18,0,"$3,400 ",4.5
Minnesota,Redwood,UCare,UCare for Seniors Value (HMO-POS),Local HMO *,$43.00 ,,,,,H2459,1,0,"$3,400 ",4.5
Minnesota,Redwood,UCare,UCare for Seniors Value Plus (HMO-POS),Local HMO,$84.00 ,$0 ,Enhanced,No Gap Coverage,EA,H2459,13,0,"$3,400 ",4.5
Minnesota,Renville,HealthPartners,HealthPartners Freedom Balance (Cost),Cost *,$93.00 ,,,,,H2462,7,0,"$3,000 ",4.5
Minnesota,Renville,HealthPartners,HealthPartners Freedom Balance with Rx (Cost),Cost,$102.80 ,$125 ,Enhanced,No Gap Coverage,EA,H2462,8,0,"$3,000 ",4.5
Minnesota,Renville,HealthPartners,HealthPartners Freedom Basic (Cost),Cost *,$45.00 ,,,,,H2462,4,0,N/A,4.5
Minnesota,Renville,HealthPartners,HealthPartners Freedom Ultimate (Cost),Cost *,$138.00 ,,,,,H2462,10,0,"$3,000 ",4.5
Minnesota,Renville,HealthPartners,HealthPartners Freedom Ultimate with Enhanced Rx (Cost),Cost,$347.00 ,$100 ,Enhanced,Many Generics and Some Brands,EA,H2462,12,0,"$3,000 ",4.5
Minnesota,Renville,HealthPartners,HealthPartners Freedom Ultimate with Rx (Cost),Cost,$162.90 ,$150 ,Basic,No Gap Coverage,BA,H2462,11,0,"$3,000 ",4.5
Minnesota,Renville,HealthPartners,HealthPartners Freedom Vital (Cost),Cost *,$53.00 ,,,,,H2462,18,0,"$3,000 ",4.5
Minnesota,Renville,HealthPartners,HealthPartners Freedom Vital with Rx (Cost),Cost,$60.20 ,$175 ,Basic,No Gap Coverage,BA,H2462,19,0,"$3,000 ",4.5
Minnesota,Renville,Humana Insurance Company,HumanaChoice H6609-005 (PPO),Local PPO,$49.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H6609,5,0,"$4,000 ",3.5
Minnesota,Renville,Humana Insurance Company,HumanaChoice H6609-006 (PPO),Local PPO *,$0.00 ,,,,,H6609,6,0,"$6,000 ",3.5
Minnesota,Renville,Humana Insurance Company,HumanaChoice H6609-022 (PPO),Local PPO,$29.00 ,$320 ,Enhanced,Few Generics and Few Brands,EA,H6609,22,0,"$4,000 ",3.5
Minnesota,Renville,Humana Insurance Company,HumanaChoice H6609-051 (PPO),Local PPO,$85.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H6609,51,0,"$3,400 ",3.5
Minnesota,Renville,Medica Health Plans,Medica Clear Solution with Part D Option 1 (PPO),Local PPO,$262.70 ,$320 ,Basic,No Gap Coverage,DS,H3283,1,0,"$2,500 ",Plan too new to be measured
Minnesota,Renville,Medica Health Plans,Medica Clear Solution with Part D Option 3 (PPO),Local PPO,$347.10 ,$0 ,Enhanced,Many Generics,EA,H3283,2,0,"$2,500 ",Plan too new to be measured
Minnesota,Renville,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 1 (Cost),Cost,$105.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,16,0,"$3,000 ",4.5
Minnesota,Renville,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 2 (Cost),Cost,$122.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,1,0,"$3,000 ",4.5
Minnesota,Renville,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 3 (Cost),Cost,$181.20 ,$0 ,Enhanced,Many Generics,EA,H2450,5,0,"$3,000 ",4.5
Minnesota,Renville,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 1 (Cost),Cost,$155.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,17,0,"$3,000 ",4.5
Minnesota,Renville,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 2 (Cost),Cost,$172.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,2,0,"$3,000 ",4.5
Minnesota,Renville,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 3 (Cost),Cost,$231.20 ,$0 ,Enhanced,Many Generics,EA,H2450,6,0,"$3,000 ",4.5
Minnesota,Renville,Medica Insurance Company,Medica Prime Solution Thrift with Part D Option 1 (Cost),Cost,$55.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,7,0,"$6,700 ",4.5
Minnesota,Renville,Medica Insurance Company,Medica Prime Solution Value with Part D Option 1 (Cost),Cost,$85.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,22,0,"$3,350 ",4.5
Minnesota,Renville,Medica Insurance Company,Medica Prime Solution Value with Part D Option 2 (Cost),Cost,$102.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,23,0,"$3,350 ",4.5
Minnesota,Renville,Medica Insurance Company,Medica Prime Solution Value with Part D Option 3 (Cost),Cost,$161.20 ,$0 ,Enhanced,Many Generics,EA,H2450,28,0,"$3,350 ",4.5
Minnesota,Renville,Blue Cross and Blue Shield of Minnesota,MedicareBlue PPO (Regional PPO),Regional PPO,$84.40 ,$155 ,Basic,No Gap Coverage,BA,R5566,5,0,"$3,400 ",3.5
Minnesota,Renville,Blue Cross and Blue Shield of Minnesota,Platinum Blue Choice Plan (Cost),Cost *,$79.00 ,,,,,H2461,6,0,"$3,000 ",4
Minnesota,Renville,Blue Cross and Blue Shield of Minnesota,Platinum Blue Complete Plan (Cost),Cost *,$119.00 ,,,,,H2461,7,0,"$3,000 ",4
Minnesota,Renville,Blue Cross and Blue Shield of Minnesota,Platinum Blue Core Plan (Cost),Cost *,$35.00 ,,,,,H2461,5,0,"$5,000 ",4
Minnesota,Renville,UCare,UCare for Seniors Classic (HMO-POS),Local HMO,$137.00 ,$0 ,Enhanced,Many Generics,EA,H2459,2,0,"$3,400 ",4.5
Minnesota,Renville,UCare,UCare for Seniors Standard D (HMO-POS),Local HMO,$54.00 ,$320 ,Basic,No Gap Coverage,DS,H2459,18,0,"$3,400 ",4.5
Minnesota,Renville,UCare,UCare for Seniors Value (HMO-POS),Local HMO *,$43.00 ,,,,,H2459,1,0,"$3,400 ",4.5
Minnesota,Renville,UCare,UCare for Seniors Value Plus (HMO-POS),Local HMO,$84.00 ,$0 ,Enhanced,No Gap Coverage,EA,H2459,13,0,"$3,400 ",4.5
Minnesota,Rice,HealthPartners,HealthPartners Freedom Balance (Cost),Cost *,$93.00 ,,,,,H2462,7,0,"$3,000 ",4.5
Minnesota,Rice,HealthPartners,HealthPartners Freedom Balance with Rx (Cost),Cost,$102.80 ,$125 ,Enhanced,No Gap Coverage,EA,H2462,8,0,"$3,000 ",4.5
Minnesota,Rice,HealthPartners,HealthPartners Freedom Basic (Cost),Cost *,$45.00 ,,,,,H2462,4,0,N/A,4.5
Minnesota,Rice,HealthPartners,HealthPartners Freedom Ultimate (Cost),Cost *,$138.00 ,,,,,H2462,10,0,"$3,000 ",4.5
Minnesota,Rice,HealthPartners,HealthPartners Freedom Ultimate with Enhanced Rx (Cost),Cost,$347.00 ,$100 ,Enhanced,Many Generics and Some Brands,EA,H2462,12,0,"$3,000 ",4.5
Minnesota,Rice,HealthPartners,HealthPartners Freedom Ultimate with Rx (Cost),Cost,$162.90 ,$150 ,Basic,No Gap Coverage,BA,H2462,11,0,"$3,000 ",4.5
Minnesota,Rice,HealthPartners,HealthPartners Freedom Vital (Cost),Cost *,$53.00 ,,,,,H2462,18,0,"$3,000 ",4.5
Minnesota,Rice,HealthPartners,HealthPartners Freedom Vital with Rx (Cost),Cost,$60.20 ,$175 ,Basic,No Gap Coverage,BA,H2462,19,0,"$3,000 ",4.5
Minnesota,Rice,Humana Insurance Company,Humana Gold Choice H8145-089 (PFFS),PFFS,$69.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H8145,89,0,"$5,000 ",Plan too new to be measured
Minnesota,Rice,Humana Insurance Company,HumanaChoice H6609-021 (PPO),Local PPO,$55.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H6609,21,0,"$3,400 ",3.5
Minnesota,Rice,Humana Insurance Company,HumanaChoice H6609-028 (PPO),Local PPO,$110.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H6609,28,0,"$3,400 ",3.5
Minnesota,Rice,Medica Health Plans,Medica Clear Solution with Part D Option 1 (PPO),Local PPO,$262.70 ,$320 ,Basic,No Gap Coverage,DS,H3283,1,0,"$2,500 ",Plan too new to be measured
Minnesota,Rice,Medica Health Plans,Medica Clear Solution with Part D Option 3 (PPO),Local PPO,$347.10 ,$0 ,Enhanced,Many Generics,EA,H3283,2,0,"$2,500 ",Plan too new to be measured
Minnesota,Rice,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 1 (Cost),Cost,$105.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,16,0,"$3,000 ",4.5
Minnesota,Rice,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 2 (Cost),Cost,$122.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,1,0,"$3,000 ",4.5
Minnesota,Rice,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 3 (Cost),Cost,$181.20 ,$0 ,Enhanced,Many Generics,EA,H2450,5,0,"$3,000 ",4.5
Minnesota,Rice,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 1 (Cost),Cost,$155.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,17,0,"$3,000 ",4.5
Minnesota,Rice,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 2 (Cost),Cost,$172.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,2,0,"$3,000 ",4.5
Minnesota,Rice,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 3 (Cost),Cost,$231.20 ,$0 ,Enhanced,Many Generics,EA,H2450,6,0,"$3,000 ",4.5
Minnesota,Rice,Medica Insurance Company,Medica Prime Solution Thrift with Part D Option 1 (Cost),Cost,$55.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,7,0,"$6,700 ",4.5
Minnesota,Rice,Medica Insurance Company,Medica Prime Solution Value with Part D Option 1 (Cost),Cost,$85.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,22,0,"$3,350 ",4.5
Minnesota,Rice,Medica Insurance Company,Medica Prime Solution Value with Part D Option 2 (Cost),Cost,$102.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,23,0,"$3,350 ",4.5
Minnesota,Rice,Medica Insurance Company,Medica Prime Solution Value with Part D Option 3 (Cost),Cost,$161.20 ,$0 ,Enhanced,Many Generics,EA,H2450,28,0,"$3,350 ",4.5
Minnesota,Rice,Blue Cross and Blue Shield of Minnesota,MedicareBlue PPO (Regional PPO),Regional PPO,$84.40 ,$155 ,Basic,No Gap Coverage,BA,R5566,5,0,"$3,400 ",3.5
Minnesota,Rice,Blue Cross and Blue Shield of Minnesota,Platinum Blue Choice Plan (Cost),Cost *,$79.00 ,,,,,H2461,6,0,"$3,000 ",4
Minnesota,Rice,Blue Cross and Blue Shield of Minnesota,Platinum Blue Complete Plan (Cost),Cost *,$119.00 ,,,,,H2461,7,0,"$3,000 ",4
Minnesota,Rice,Blue Cross and Blue Shield of Minnesota,Platinum Blue Core Plan (Cost),Cost *,$35.00 ,,,,,H2461,5,0,"$5,000 ",4
Minnesota,Rice,UCare,UCare for Seniors Classic (HMO-POS),Local HMO,$137.00 ,$0 ,Enhanced,Many Generics,EA,H2459,2,0,"$3,400 ",4.5
Minnesota,Rice,UCare,UCare for Seniors Standard D (HMO-POS),Local HMO,$54.00 ,$320 ,Basic,No Gap Coverage,DS,H2459,18,0,"$3,400 ",4.5
Minnesota,Rice,UCare,UCare for Seniors Value (HMO-POS),Local HMO *,$43.00 ,,,,,H2459,1,0,"$3,400 ",4.5
Minnesota,Rice,UCare,UCare for Seniors Value Plus (HMO-POS),Local HMO,$84.00 ,$0 ,Enhanced,No Gap Coverage,EA,H2459,13,0,"$3,400 ",4.5
