"2013 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,
"Data as of November 21, 2012.  Includes 2013 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, Medicare/Medicaid plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.",,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2013, enhanced alternative plans may offer additional gap coverage which is calculated as the percentage of “generic” formulary products with coverage above and beyond the 2013 standard ""generic"" coverage gap cost-sharing benefit and/or the percentage of “brand” formulary products covered in addition to the coverage gap discount for applicable drugs.  Additional gap coverage levels are determined separately for formulary generic and brand products and are described as follows:   “All”: 100% of formulary drugs are covered through the gap, “Many”: ?65% to <100% of formulary drugs are covered through the gap, “Some”: ?10% to <65 % of formulary drugs are covered through the gap, “Few”: >0% to <10% of formulary drugs are covered through the gap (and must also be >15 products covered through the gap), “No Gap Coverage”:  0% of formulary drugs are covered through the gap (or ?15 products covered through the gap).  A label of “All Formulary Drugs” is applied for plans that cover 100% of “generic” and 100% of “brand” products (either by covering all formulary drug products in the gap or by having no initial coverage limit).",,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","Type of 
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Overall            Star Rating
Minnesota,Cottonwood,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 1 (Cost),Cost,$95.70,$325,Basic,No Gap Coverage,DS,H2450,016,0," $3,000 ",4.5 Stars
Minnesota,Cottonwood,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 1 (Cost),Cost,$149.70,$325,Basic,No Gap Coverage,DS,H2450,017,0," $3,000 ",4.5 Stars
Minnesota,Cottonwood,Medica Insurance Company,Medica Prime Solution Value with Part D Option 1 (Cost),Cost,$77.70,$325,Basic,No Gap Coverage,DS,H2450,022,0," $3,350 ",4.5 Stars
Minnesota,Cottonwood,Medica Insurance Company,Medica Prime Solution Value with Part D Option 2 (Cost),Cost,$111.90,$0,Enhanced,No Gap Coverage,EA,H2450,023,0," $3,350 ",4.5 Stars
Minnesota,Cottonwood,Medica Insurance Company,Medica Prime Solution Value with Part D Option 3 (Cost),Cost,$171.80,$0,Enhanced,Many Generics,EA,H2450,028,0," $3,350 ",4.5 Stars
Minnesota,Cottonwood,UCare,UCare for Seniors Value (HMO-POS),Local HMO *,$44.00,,,,,H2459,001,0," $3,400 ",4.5 Stars
Minnesota,Cottonwood,UCare,UCare for Seniors Classic (HMO-POS),Local HMO,$146.00,$0,Enhanced,Many Generics,EA,H2459,002,0," $3,400 ",4.5 Stars
Minnesota,Cottonwood,UCare,UCare for Seniors Value Plus (HMO-POS),Local HMO,$91.00,$0,Enhanced,No Gap Coverage,EA,H2459,013,0," $3,400 ",4.5 Stars
Minnesota,Cottonwood,UCare,UCare for Seniors Standard D (HMO-POS),Local HMO,$55.00,$325,Basic,No Gap Coverage,DS,H2459,018,0," $3,400 ",4.5 Stars
Minnesota,Cottonwood,UCare,UCare for Seniors Essentials Rx (HMO-POS),Local HMO,$46.00,$0,Enhanced,No Gap Coverage,EA,H2459,019,0," $3,400 ",4.5 Stars
Minnesota,Cottonwood,Blue Cross and Blue Shield of Minnesota,Platinum Blue Core Plan (Cost),Cost *,$29.00,,,,,H2461,005,0," $5,000 ",4.5 Stars
Minnesota,Cottonwood,Blue Cross and Blue Shield of Minnesota,Platinum Blue Choice Plan (Cost),Cost *,$74.00,,,,,H2461,006,0," $3,000 ",4.5 Stars
Minnesota,Cottonwood,Blue Cross and Blue Shield of Minnesota,Platinum Blue Complete Plan (Cost),Cost *,$109.00,,,,,H2461,007,0," $3,000 ",4.5 Stars
Minnesota,Cottonwood,HealthPartners,HealthPartners Freedom Basic (Cost),Cost *,$46.00,,,,,H2462,004,0, N/A ,5 Stars
Minnesota,Cottonwood,HealthPartners,HealthPartners Freedom Balance (Cost),Cost *,$93.00,,,,,H2462,007,0," $3,000 ",5 Stars
Minnesota,Cottonwood,HealthPartners,HealthPartners Freedom Balance with Rx (Cost),Cost,$109.60,$125,Enhanced,No Gap Coverage,EA,H2462,008,0," $3,000 ",5 Stars
Minnesota,Cottonwood,HealthPartners,HealthPartners Freedom Ultimate (Cost),Cost *,$143.00,,,,,H2462,010,0," $3,000 ",5 Stars
Minnesota,Cottonwood,HealthPartners,HealthPartners Freedom Ultimate with Rx (Cost),Cost,$177.20,$175,Basic,No Gap Coverage,BA,H2462,011,0," $3,000 ",5 Stars
Minnesota,Cottonwood,HealthPartners,HealthPartners Freedom Ultimate with Enhanced Rx (Cost),Cost,$342.80,$100,Enhanced,Many Generics and Some Brands,EA,H2462,012,0," $3,000 ",5 Stars
Minnesota,Cottonwood,HealthPartners,HealthPartners Freedom Vital (Cost),Cost *,$53.00,,,,,H2462,018,0," $3,000 ",5 Stars
Minnesota,Cottonwood,HealthPartners,HealthPartners Freedom Vital with Rx (Cost),Cost,$66.90,$175,Enhanced,No Gap Coverage,EA,H2462,019,0," $3,000 ",5 Stars
Minnesota,Cottonwood,Humana Insurance Company,HumanaChoice H6609-005 (PPO),Local PPO,$55.00,$0,Enhanced,Few Generics and Few Brands,EA,H6609,005,0," $4,500 ",4.5 Stars
Minnesota,Cottonwood,Humana Insurance Company,HumanaChoice H6609-006 (PPO),Local PPO *,$0.00,,,,,H6609,006,0," $6,000 ",4.5 Stars
Minnesota,Cottonwood,Humana Insurance Company,HumanaChoice H6609-022 (PPO),Local PPO,$42.00,$325,Enhanced,Few Generics,EA,H6609,022,0," $6,700 ",4.5 Stars
Minnesota,Cottonwood,Humana Insurance Company,HumanaChoice H6609-051 (PPO),Local PPO,$91.00,$0,Enhanced,Few Generics and Few Brands,EA,H6609,051,0," $3,400 ",4.5 Stars
Minnesota,Cottonwood,Humana Insurance Company,Humana Gold Choice H8145-089 (PFFS),PFFS,$79.00,$0,Enhanced,Few Generics and Few Brands,EA,H8145,089,0, N/A ,3.5 Stars
Minnesota,Crow Wing,Blue Plus,Blue Essentials (HMO-POS),Local HMO,$60.00,$0,Enhanced,No Gap Coverage,EA,H2425,002,0," $4,000 ",3.5 Stars
Minnesota,Crow Wing,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 2 (Cost),Cost,$129.90,$0,Enhanced,No Gap Coverage,EA,H2450,001,0," $3,000 ",4.5 Stars
Minnesota,Crow Wing,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 2 (Cost),Cost,$183.90,$0,Enhanced,No Gap Coverage,EA,H2450,002,0," $3,000 ",4.5 Stars
Minnesota,Crow Wing,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 3 (Cost),Cost,$189.80,$0,Enhanced,Many Generics,EA,H2450,005,0," $3,000 ",4.5 Stars
Minnesota,Crow Wing,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 3 (Cost),Cost,$243.80,$0,Enhanced,Many Generics,EA,H2450,006,0," $3,000 ",4.5 Stars
Minnesota,Crow Wing,Medica Insurance Company,Medica Prime Solution Thrift with Part D Option 1 (Cost),Cost,$51.70,$325,Basic,No Gap Coverage,DS,H2450,007,0," $6,700 ",4.5 Stars
Minnesota,Crow Wing,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 1 (Cost),Cost,$95.70,$325,Basic,No Gap Coverage,DS,H2450,016,0," $3,000 ",4.5 Stars
Minnesota,Crow Wing,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 1 (Cost),Cost,$149.70,$325,Basic,No Gap Coverage,DS,H2450,017,0," $3,000 ",4.5 Stars
Minnesota,Crow Wing,Medica Insurance Company,Medica Prime Solution Value with Part D Option 1 (Cost),Cost,$77.70,$325,Basic,No Gap Coverage,DS,H2450,022,0," $3,350 ",4.5 Stars
Minnesota,Crow Wing,Medica Insurance Company,Medica Prime Solution Value with Part D Option 2 (Cost),Cost,$111.90,$0,Enhanced,No Gap Coverage,EA,H2450,023,0," $3,350 ",4.5 Stars
Minnesota,Crow Wing,Medica Insurance Company,Medica Prime Solution Value with Part D Option 3 (Cost),Cost,$171.80,$0,Enhanced,Many Generics,EA,H2450,028,0," $3,350 ",4.5 Stars
Minnesota,Crow Wing,UCare,UCare for Seniors Value (HMO-POS),Local HMO *,$44.00,,,,,H2459,001,0," $3,400 ",4.5 Stars
Minnesota,Crow Wing,UCare,UCare for Seniors Classic (HMO-POS),Local HMO,$146.00,$0,Enhanced,Many Generics,EA,H2459,002,0," $3,400 ",4.5 Stars
Minnesota,Crow Wing,UCare,UCare for Seniors Value Plus (HMO-POS),Local HMO,$91.00,$0,Enhanced,No Gap Coverage,EA,H2459,013,0," $3,400 ",4.5 Stars
Minnesota,Crow Wing,UCare,UCare for Seniors Standard D (HMO-POS),Local HMO,$55.00,$325,Basic,No Gap Coverage,DS,H2459,018,0," $3,400 ",4.5 Stars
Minnesota,Crow Wing,UCare,UCare for Seniors Essentials Rx (HMO-POS),Local HMO,$46.00,$0,Enhanced,No Gap Coverage,EA,H2459,019,0," $3,400 ",4.5 Stars
Minnesota,Crow Wing,Blue Cross and Blue Shield of Minnesota,Platinum Blue Core Plan (Cost),Cost *,$29.00,,,,,H2461,005,0," $5,000 ",4.5 Stars
Minnesota,Crow Wing,Blue Cross and Blue Shield of Minnesota,Platinum Blue Choice Plan (Cost),Cost *,$74.00,,,,,H2461,006,0," $3,000 ",4.5 Stars
Minnesota,Crow Wing,Blue Cross and Blue Shield of Minnesota,Platinum Blue Complete Plan (Cost),Cost *,$109.00,,,,,H2461,007,0," $3,000 ",4.5 Stars
Minnesota,Crow Wing,HealthPartners,HealthPartners Freedom Basic (Cost),Cost *,$46.00,,,,,H2462,004,0, N/A ,5 Stars
Minnesota,Crow Wing,HealthPartners,HealthPartners Freedom Balance (Cost),Cost *,$93.00,,,,,H2462,007,0," $3,000 ",5 Stars
Minnesota,Crow Wing,HealthPartners,HealthPartners Freedom Balance with Rx (Cost),Cost,$109.60,$125,Enhanced,No Gap Coverage,EA,H2462,008,0," $3,000 ",5 Stars
Minnesota,Crow Wing,HealthPartners,HealthPartners Freedom Ultimate (Cost),Cost *,$143.00,,,,,H2462,010,0," $3,000 ",5 Stars
Minnesota,Crow Wing,HealthPartners,HealthPartners Freedom Ultimate with Rx (Cost),Cost,$177.20,$175,Basic,No Gap Coverage,BA,H2462,011,0," $3,000 ",5 Stars
Minnesota,Crow Wing,HealthPartners,HealthPartners Freedom Ultimate with Enhanced Rx (Cost),Cost,$342.80,$100,Enhanced,Many Generics and Some Brands,EA,H2462,012,0," $3,000 ",5 Stars
Minnesota,Crow Wing,HealthPartners,HealthPartners Freedom Vital (Cost),Cost *,$53.00,,,,,H2462,018,0," $3,000 ",5 Stars
Minnesota,Crow Wing,HealthPartners,HealthPartners Freedom Vital with Rx (Cost),Cost,$66.90,$175,Enhanced,No Gap Coverage,EA,H2462,019,0," $3,000 ",5 Stars
Minnesota,Crow Wing,Humana Insurance Company,HumanaChoice H6609-005 (PPO),Local PPO,$55.00,$0,Enhanced,Few Generics and Few Brands,EA,H6609,005,0," $4,500 ",4.5 Stars
Minnesota,Crow Wing,Humana Insurance Company,HumanaChoice H6609-006 (PPO),Local PPO *,$0.00,,,,,H6609,006,0," $6,000 ",4.5 Stars
Minnesota,Crow Wing,Humana Insurance Company,HumanaChoice H6609-022 (PPO),Local PPO,$42.00,$325,Enhanced,Few Generics,EA,H6609,022,0," $6,700 ",4.5 Stars
Minnesota,Crow Wing,Humana Insurance Company,HumanaChoice H6609-051 (PPO),Local PPO,$91.00,$0,Enhanced,Few Generics and Few Brands,EA,H6609,051,0," $3,400 ",4.5 Stars
Minnesota,Dakota,Blue Plus,Blue Essentials (HMO-POS),Local HMO,$60.00,$0,Enhanced,No Gap Coverage,EA,H2425,002,0," $4,000 ",3.5 Stars
Minnesota,Dakota,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 2 (Cost),Cost,$129.90,$0,Enhanced,No Gap Coverage,EA,H2450,001,0," $3,000 ",4.5 Stars
Minnesota,Dakota,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 2 (Cost),Cost,$183.90,$0,Enhanced,No Gap Coverage,EA,H2450,002,0," $3,000 ",4.5 Stars
Minnesota,Dakota,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 3 (Cost),Cost,$189.80,$0,Enhanced,Many Generics,EA,H2450,005,0," $3,000 ",4.5 Stars
Minnesota,Dakota,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 3 (Cost),Cost,$243.80,$0,Enhanced,Many Generics,EA,H2450,006,0," $3,000 ",4.5 Stars
Minnesota,Dakota,Medica Insurance Company,Medica Prime Solution Thrift with Part D Option 1 (Cost),Cost,$51.70,$325,Basic,No Gap Coverage,DS,H2450,007,0," $6,700 ",4.5 Stars
Minnesota,Dakota,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 1 (Cost),Cost,$95.70,$325,Basic,No Gap Coverage,DS,H2450,016,0," $3,000 ",4.5 Stars
Minnesota,Dakota,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 1 (Cost),Cost,$149.70,$325,Basic,No Gap Coverage,DS,H2450,017,0," $3,000 ",4.5 Stars
Minnesota,Dakota,Medica Insurance Company,Medica Prime Solution Value with Part D Option 1 (Cost),Cost,$77.70,$325,Basic,No Gap Coverage,DS,H2450,022,0," $3,350 ",4.5 Stars
Minnesota,Dakota,Medica Insurance Company,Medica Prime Solution Value with Part D Option 2 (Cost),Cost,$111.90,$0,Enhanced,No Gap Coverage,EA,H2450,023,0," $3,350 ",4.5 Stars
Minnesota,Dakota,Medica Insurance Company,Medica Prime Solution Value with Part D Option 3 (Cost),Cost,$171.80,$0,Enhanced,Many Generics,EA,H2450,028,0," $3,350 ",4.5 Stars
Minnesota,Dakota,UCare,UCare for Seniors Value (HMO-POS),Local HMO *,$44.00,,,,,H2459,001,0," $3,400 ",4.5 Stars
Minnesota,Dakota,UCare,UCare for Seniors Classic (HMO-POS),Local HMO,$146.00,$0,Enhanced,Many Generics,EA,H2459,002,0," $3,400 ",4.5 Stars
Minnesota,Dakota,UCare,UCare for Seniors Value Plus (HMO-POS),Local HMO,$91.00,$0,Enhanced,No Gap Coverage,EA,H2459,013,0," $3,400 ",4.5 Stars
Minnesota,Dakota,UCare,UCare for Seniors Standard D (HMO-POS),Local HMO,$55.00,$325,Basic,No Gap Coverage,DS,H2459,018,0," $3,400 ",4.5 Stars
Minnesota,Dakota,UCare,UCare for Seniors Essentials Rx (HMO-POS),Local HMO,$46.00,$0,Enhanced,No Gap Coverage,EA,H2459,019,0," $3,400 ",4.5 Stars
Minnesota,Dakota,Blue Cross and Blue Shield of Minnesota,Platinum Blue Core Plan (Cost),Cost *,$29.00,,,,,H2461,005,0," $5,000 ",4.5 Stars
Minnesota,Dakota,Blue Cross and Blue Shield of Minnesota,Platinum Blue Choice Plan (Cost),Cost *,$74.00,,,,,H2461,006,0," $3,000 ",4.5 Stars
Minnesota,Dakota,Blue Cross and Blue Shield of Minnesota,Platinum Blue Complete Plan (Cost),Cost *,$109.00,,,,,H2461,007,0," $3,000 ",4.5 Stars
Minnesota,Dakota,HealthPartners,HealthPartners Freedom Basic (Cost),Cost *,$46.00,,,,,H2462,004,0, N/A ,5 Stars
Minnesota,Dakota,HealthPartners,HealthPartners Freedom Balance (Cost),Cost *,$93.00,,,,,H2462,007,0," $3,000 ",5 Stars
Minnesota,Dakota,HealthPartners,HealthPartners Freedom Balance with Rx (Cost),Cost,$109.60,$125,Enhanced,No Gap Coverage,EA,H2462,008,0," $3,000 ",5 Stars
Minnesota,Dakota,HealthPartners,HealthPartners Freedom Ultimate (Cost),Cost *,$143.00,,,,,H2462,010,0," $3,000 ",5 Stars
Minnesota,Dakota,HealthPartners,HealthPartners Freedom Ultimate with Rx (Cost),Cost,$177.20,$175,Basic,No Gap Coverage,BA,H2462,011,0," $3,000 ",5 Stars
Minnesota,Dakota,HealthPartners,HealthPartners Freedom Ultimate with Enhanced Rx (Cost),Cost,$342.80,$100,Enhanced,Many Generics and Some Brands,EA,H2462,012,0," $3,000 ",5 Stars
Minnesota,Dakota,HealthPartners,HealthPartners Freedom Vital (Cost),Cost *,$53.00,,,,,H2462,018,0," $3,000 ",5 Stars
Minnesota,Dakota,HealthPartners,HealthPartners Freedom Vital with Rx (Cost),Cost,$66.90,$175,Enhanced,No Gap Coverage,EA,H2462,019,0," $3,000 ",5 Stars
Minnesota,Dakota,Medica Health Plans,Medica Clear Solution Premier (PPO),Local PPO,$206.70,$325,Basic,No Gap Coverage,DS,H3283,001,0," $2,500 ",Plan too new to be measured 
Minnesota,Dakota,Medica Health Plans,Medica Clear Solution Essential (PPO),Local PPO,$102.00,$325,Basic,No Gap Coverage,DS,H3283,003,0," $3,400 ",Plan too new to be measured 
Minnesota,Dakota,Humana Insurance Company,HumanaChoice H6609-005 (PPO),Local PPO,$55.00,$0,Enhanced,Few Generics and Few Brands,EA,H6609,005,0," $4,500 ",4.5 Stars
Minnesota,Dakota,Humana Insurance Company,HumanaChoice H6609-006 (PPO),Local PPO *,$0.00,,,,,H6609,006,0," $6,000 ",4.5 Stars
Minnesota,Dakota,Humana Insurance Company,HumanaChoice H6609-022 (PPO),Local PPO,$42.00,$325,Enhanced,Few Generics,EA,H6609,022,0," $6,700 ",4.5 Stars
Minnesota,Dakota,Humana Insurance Company,HumanaChoice H6609-051 (PPO),Local PPO,$91.00,$0,Enhanced,Few Generics and Few Brands,EA,H6609,051,0," $3,400 ",4.5 Stars
Minnesota,Dodge,Blue Plus,Blue Essentials (HMO-POS),Local HMO,$60.00,$0,Enhanced,No Gap Coverage,EA,H2425,002,0," $4,000 ",3.5 Stars
Minnesota,Dodge,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 2 (Cost),Cost,$129.90,$0,Enhanced,No Gap Coverage,EA,H2450,001,0," $3,000 ",4.5 Stars
Minnesota,Dodge,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 2 (Cost),Cost,$183.90,$0,Enhanced,No Gap Coverage,EA,H2450,002,0," $3,000 ",4.5 Stars
Minnesota,Dodge,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 3 (Cost),Cost,$189.80,$0,Enhanced,Many Generics,EA,H2450,005,0," $3,000 ",4.5 Stars
Minnesota,Dodge,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 3 (Cost),Cost,$243.80,$0,Enhanced,Many Generics,EA,H2450,006,0," $3,000 ",4.5 Stars
Minnesota,Dodge,Medica Insurance Company,Medica Prime Solution Thrift with Part D Option 1 (Cost),Cost,$51.70,$325,Basic,No Gap Coverage,DS,H2450,007,0," $6,700 ",4.5 Stars
Minnesota,Dodge,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 1 (Cost),Cost,$95.70,$325,Basic,No Gap Coverage,DS,H2450,016,0," $3,000 ",4.5 Stars
Minnesota,Dodge,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 1 (Cost),Cost,$149.70,$325,Basic,No Gap Coverage,DS,H2450,017,0," $3,000 ",4.5 Stars
Minnesota,Dodge,Medica Insurance Company,Medica Prime Solution Value with Part D Option 1 (Cost),Cost,$77.70,$325,Basic,No Gap Coverage,DS,H2450,022,0," $3,350 ",4.5 Stars
Minnesota,Dodge,Medica Insurance Company,Medica Prime Solution Value with Part D Option 2 (Cost),Cost,$111.90,$0,Enhanced,No Gap Coverage,EA,H2450,023,0," $3,350 ",4.5 Stars
Minnesota,Dodge,Medica Insurance Company,Medica Prime Solution Value with Part D Option 3 (Cost),Cost,$171.80,$0,Enhanced,Many Generics,EA,H2450,028,0," $3,350 ",4.5 Stars
Minnesota,Dodge,UCare,UCare for Seniors Value (HMO-POS),Local HMO *,$44.00,,,,,H2459,001,0," $3,400 ",4.5 Stars
Minnesota,Dodge,UCare,UCare for Seniors Classic (HMO-POS),Local HMO,$146.00,$0,Enhanced,Many Generics,EA,H2459,002,0," $3,400 ",4.5 Stars
Minnesota,Dodge,UCare,UCare for Seniors Value Plus (HMO-POS),Local HMO,$91.00,$0,Enhanced,No Gap Coverage,EA,H2459,013,0," $3,400 ",4.5 Stars
Minnesota,Dodge,UCare,UCare for Seniors Standard D (HMO-POS),Local HMO,$55.00,$325,Basic,No Gap Coverage,DS,H2459,018,0," $3,400 ",4.5 Stars
Minnesota,Dodge,UCare,UCare for Seniors Essentials Rx (HMO-POS),Local HMO,$46.00,$0,Enhanced,No Gap Coverage,EA,H2459,019,0," $3,400 ",4.5 Stars
Minnesota,Dodge,Blue Cross and Blue Shield of Minnesota,Platinum Blue Core Plan (Cost),Cost *,$29.00,,,,,H2461,005,0," $5,000 ",4.5 Stars
Minnesota,Dodge,Blue Cross and Blue Shield of Minnesota,Platinum Blue Choice Plan (Cost),Cost *,$74.00,,,,,H2461,006,0," $3,000 ",4.5 Stars
Minnesota,Dodge,Blue Cross and Blue Shield of Minnesota,Platinum Blue Complete Plan (Cost),Cost *,$109.00,,,,,H2461,007,0," $3,000 ",4.5 Stars
Minnesota,Dodge,HealthPartners,HealthPartners Freedom Basic (Cost),Cost *,$46.00,,,,,H2462,004,0, N/A ,5 Stars
Minnesota,Dodge,HealthPartners,HealthPartners Freedom Balance (Cost),Cost *,$93.00,,,,,H2462,007,0," $3,000 ",5 Stars
Minnesota,Dodge,HealthPartners,HealthPartners Freedom Balance with Rx (Cost),Cost,$109.60,$125,Enhanced,No Gap Coverage,EA,H2462,008,0," $3,000 ",5 Stars
Minnesota,Dodge,HealthPartners,HealthPartners Freedom Ultimate (Cost),Cost *,$143.00,,,,,H2462,010,0," $3,000 ",5 Stars
Minnesota,Dodge,HealthPartners,HealthPartners Freedom Ultimate with Rx (Cost),Cost,$177.20,$175,Basic,No Gap Coverage,BA,H2462,011,0," $3,000 ",5 Stars
Minnesota,Dodge,HealthPartners,HealthPartners Freedom Ultimate with Enhanced Rx (Cost),Cost,$342.80,$100,Enhanced,Many Generics and Some Brands,EA,H2462,012,0," $3,000 ",5 Stars
Minnesota,Dodge,HealthPartners,HealthPartners Freedom Vital (Cost),Cost *,$53.00,,,,,H2462,018,0," $3,000 ",5 Stars
Minnesota,Dodge,HealthPartners,HealthPartners Freedom Vital with Rx (Cost),Cost,$66.90,$175,Enhanced,No Gap Coverage,EA,H2462,019,0," $3,000 ",5 Stars
Minnesota,Dodge,Medica Health Plans,Medica Clear Solution Premier (PPO),Local PPO,$206.70,$325,Basic,No Gap Coverage,DS,H3283,001,0," $2,500 ",Plan too new to be measured 
Minnesota,Dodge,Medica Health Plans,Medica Clear Solution Essential (PPO),Local PPO,$102.00,$325,Basic,No Gap Coverage,DS,H3283,003,0," $3,400 ",Plan too new to be measured 
Minnesota,Dodge,Humana Insurance Company,HumanaChoice H6609-005 (PPO),Local PPO,$55.00,$0,Enhanced,Few Generics and Few Brands,EA,H6609,005,0," $4,500 ",4.5 Stars
Minnesota,Dodge,Humana Insurance Company,HumanaChoice H6609-006 (PPO),Local PPO *,$0.00,,,,,H6609,006,0," $6,000 ",4.5 Stars
Minnesota,Dodge,Humana Insurance Company,HumanaChoice H6609-022 (PPO),Local PPO,$42.00,$325,Enhanced,Few Generics,EA,H6609,022,0," $6,700 ",4.5 Stars
Minnesota,Dodge,Humana Insurance Company,HumanaChoice H6609-051 (PPO),Local PPO,$91.00,$0,Enhanced,Few Generics and Few Brands,EA,H6609,051,0," $3,400 ",4.5 Stars
Minnesota,Dodge,Humana Insurance Company,Humana Gold Choice H8145-089 (PFFS),PFFS,$79.00,$0,Enhanced,Few Generics and Few Brands,EA,H8145,089,0, N/A ,3.5 Stars
Minnesota,Douglas,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 2 (Cost),Cost,$129.90,$0,Enhanced,No Gap Coverage,EA,H2450,001,0," $3,000 ",4.5 Stars
Minnesota,Douglas,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 2 (Cost),Cost,$183.90,$0,Enhanced,No Gap Coverage,EA,H2450,002,0," $3,000 ",4.5 Stars
Minnesota,Douglas,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 3 (Cost),Cost,$189.80,$0,Enhanced,Many Generics,EA,H2450,005,0," $3,000 ",4.5 Stars
Minnesota,Douglas,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 3 (Cost),Cost,$243.80,$0,Enhanced,Many Generics,EA,H2450,006,0," $3,000 ",4.5 Stars
Minnesota,Douglas,Medica Insurance Company,Medica Prime Solution Thrift with Part D Option 1 (Cost),Cost,$51.70,$325,Basic,No Gap Coverage,DS,H2450,007,0," $6,700 ",4.5 Stars
Minnesota,Douglas,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 1 (Cost),Cost,$95.70,$325,Basic,No Gap Coverage,DS,H2450,016,0," $3,000 ",4.5 Stars
Minnesota,Douglas,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 1 (Cost),Cost,$149.70,$325,Basic,No Gap Coverage,DS,H2450,017,0," $3,000 ",4.5 Stars
Minnesota,Douglas,Medica Insurance Company,Medica Prime Solution Value with Part D Option 1 (Cost),Cost,$77.70,$325,Basic,No Gap Coverage,DS,H2450,022,0," $3,350 ",4.5 Stars
Minnesota,Douglas,Medica Insurance Company,Medica Prime Solution Value with Part D Option 2 (Cost),Cost,$111.90,$0,Enhanced,No Gap Coverage,EA,H2450,023,0," $3,350 ",4.5 Stars
Minnesota,Douglas,Medica Insurance Company,Medica Prime Solution Value with Part D Option 3 (Cost),Cost,$171.80,$0,Enhanced,Many Generics,EA,H2450,028,0," $3,350 ",4.5 Stars
Minnesota,Douglas,UCare,UCare for Seniors Value (HMO-POS),Local HMO *,$44.00,,,,,H2459,001,0," $3,400 ",4.5 Stars
Minnesota,Douglas,UCare,UCare for Seniors Classic (HMO-POS),Local HMO,$146.00,$0,Enhanced,Many Generics,EA,H2459,002,0," $3,400 ",4.5 Stars
Minnesota,Douglas,UCare,UCare for Seniors Value Plus (HMO-POS),Local HMO,$91.00,$0,Enhanced,No Gap Coverage,EA,H2459,013,0," $3,400 ",4.5 Stars
Minnesota,Douglas,UCare,UCare for Seniors Standard D (HMO-POS),Local HMO,$55.00,$325,Basic,No Gap Coverage,DS,H2459,018,0," $3,400 ",4.5 Stars
Minnesota,Douglas,UCare,UCare for Seniors Essentials Rx (HMO-POS),Local HMO,$46.00,$0,Enhanced,No Gap Coverage,EA,H2459,019,0," $3,400 ",4.5 Stars
Minnesota,Douglas,Blue Cross and Blue Shield of Minnesota,Platinum Blue Core Plan (Cost),Cost *,$29.00,,,,,H2461,005,0," $5,000 ",4.5 Stars
Minnesota,Douglas,Blue Cross and Blue Shield of Minnesota,Platinum Blue Choice Plan (Cost),Cost *,$74.00,,,,,H2461,006,0," $3,000 ",4.5 Stars
Minnesota,Douglas,Blue Cross and Blue Shield of Minnesota,Platinum Blue Complete Plan (Cost),Cost *,$109.00,,,,,H2461,007,0," $3,000 ",4.5 Stars
Minnesota,Douglas,HealthPartners,HealthPartners Freedom Basic (Cost),Cost *,$46.00,,,,,H2462,004,0, N/A ,5 Stars
Minnesota,Douglas,HealthPartners,HealthPartners Freedom Balance (Cost),Cost *,$93.00,,,,,H2462,007,0," $3,000 ",5 Stars
Minnesota,Douglas,HealthPartners,HealthPartners Freedom Balance with Rx (Cost),Cost,$109.60,$125,Enhanced,No Gap Coverage,EA,H2462,008,0," $3,000 ",5 Stars
