"state","county","organizationname","planname","typeofmedicarehealthplan","monthlyconsolidatedpremiumi","annualdrugdeductible","drugbenefittype","additionalcoverageofferedin","drugbenefittypedetail","contractid","planid","segmentid","innetworkmoopamount","overallstarrating","overallstarratingstr"
"Missouri","Greene","Allwell","Allwell Medicare (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1664","001","0",5300,,"Plan too new to be measured"
"Missouri","Greene","Essence Healthcare","CoxHealth MedicarePlus (HMO)","Local HMO",0,0,"Enhanced","No","EA","H2610","015","0",4250,4.5,"4.5 Stars"
"Missouri","Greene","Humana Health Plan, Inc.","Humana Gold Plus H2649-059 (HMO)","Local HMO",18,195,"Enhanced","No","EA","H2649","059","1",5900,3.5,"3.5 Stars"
"Missouri","Greene","Coventry Health Care","Coventry Advantage (HMO)","Local HMO",20,0,"Enhanced","Yes","EA","H2663","021","0",4300,4,"4 Stars"
"Missouri","Greene","Coventry Health Care","Coventry Advantage (no drug) (HMO)","Local HMO *",0,,,,,"H2663","022","0",3600,4,"4 Stars"
"Missouri","Greene","Coventry Health Care","Coventry Advantage Plus (HMO-POS)","Local HMO",0,0,"Enhanced","Yes","EA","H2663","023","0",5900,4,"4 Stars"
"Missouri","Greene","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","Local HMO",0,175,"Enhanced","No","EA","H2802","030","0",5900,4,"4 Stars"
"Missouri","Greene","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","Local HMO",21,120,"Enhanced","No","EA","H2802","031","0",2900,4,"4 Stars"
"Missouri","Greene","Anthem Blue Cross and Blue Shield","Anthem MediBlue Access (PPO)","Local PPO",47,0,"Enhanced","Yes","EA","H4909","015","0",5900,4.5,"4.5 Stars"
"Missouri","Greene","Humana Insurance Company","HumanaChoice H5216-032 (PPO)","Local PPO",83,195,"Enhanced","No","EA","H5216","032","0",6700,4,"4 Stars"
"Missouri","Greene","Humana Insurance Company","HumanaChoice H5216-033 (PPO)","Local PPO",57,195,"Enhanced","No","EA","H5216","033","1",6700,4,"4 Stars"
"Missouri","Greene","Humana Insurance Company","HumanaChoice H5216-140 (PPO)","Local PPO *",0,,,,,"H5216","140","0",4900,4,"4 Stars"
"Missouri","Greene","Humana Insurance Company","Humana Gold Choice H8145-120 (PFFS)","PFFS *",43,,,,,"H8145","120","0",,3.5,"3.5 Stars"
"Missouri","Greene","Humana Insurance Company","Humana Gold Choice H8145-125 (PFFS)","PFFS",81,195,"Enhanced","No","EA","H8145","125","0",,3.5,"3.5 Stars"
"Missouri","Greene","Anthem Blue Cross and Blue Shield","Anthem MediBlue Plus (HMO)","Local HMO",0,40,"Enhanced","Yes","EA","H9886","004","0",3400,3.5,"3.5 Stars"
"Missouri","Greene","Humana Insurance Company","HumanaChoice R1532-001 (Regional PPO)","Regional PPO *",0,,,,,"R1532","001","0",4500,3.5,"3.5 Stars"
"Missouri","Greene","Humana Insurance Company","HumanaChoice R1532-002 (Regional PPO)","Regional PPO",132,250,"Basic","No","BA","R1532","002","0",6700,3.5,"3.5 Stars"
"Missouri","Greene","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,150,"Enhanced","No","EA","R3444","012","0",6700,3.5,"3.5 Stars"
"Missouri","Grundy","Humana Insurance Company","Humana Gold Choice H2944-013 (PFFS)","PFFS",117,195,"Enhanced","No","EA","H2944","013","0",,3.5,"3.5 Stars"
"Missouri","Grundy","Humana Insurance Company","Humana Gold Choice H2944-197 (PFFS)","PFFS *",75,,,,,"H2944","197","0",,3.5,"3.5 Stars"
"Missouri","Grundy","UnitedHealthcare","UnitedHealthcare MedicareDirect Essential (PFFS)","PFFS *",35,,,,,"H5435","001","0",,3.5,"3.5 Stars"
"Missouri","Grundy","UnitedHealthcare","UnitedHealthcare MedicareDirect Rx (PFFS)","PFFS",60,295,"Enhanced","No","EA","H5435","024","0",,3.5,"3.5 Stars"
"Missouri","Grundy","Humana Insurance Company","HumanaChoice R1532-001 (Regional PPO)","Regional PPO *",0,,,,,"R1532","001","0",4500,3.5,"3.5 Stars"
"Missouri","Grundy","Humana Insurance Company","HumanaChoice R1532-002 (Regional PPO)","Regional PPO",132,250,"Basic","No","BA","R1532","002","0",6700,3.5,"3.5 Stars"
"Missouri","Grundy","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,150,"Enhanced","No","EA","R3444","012","0",6700,3.5,"3.5 Stars"
"Missouri","Harrison","Humana Insurance Company","HumanaChoice R1532-001 (Regional PPO)","Regional PPO *",0,,,,,"R1532","001","0",4500,3.5,"3.5 Stars"
"Missouri","Harrison","Humana Insurance Company","HumanaChoice R1532-002 (Regional PPO)","Regional PPO",132,250,"Basic","No","BA","R1532","002","0",6700,3.5,"3.5 Stars"
"Missouri","Harrison","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,150,"Enhanced","No","EA","R3444","012","0",6700,3.5,"3.5 Stars"
"Missouri","Henry","Coventry Health Care","Advantra Freedom (PPO)","Local PPO",0,0,"Enhanced","Yes","EA","H1608","016","0",6200,4,"4 Stars"
"Missouri","Henry","Coventry Health Care","Advantra Freedom Plus (PPO)","Local PPO",40,0,"Enhanced","Yes","EA","H1608","023","0",5400,4,"4 Stars"
"Missouri","Henry","Humana Insurance Company","HumanaChoice H5216-032 (PPO)","Local PPO",83,195,"Enhanced","No","EA","H5216","032","0",6700,4,"4 Stars"
"Missouri","Henry","Humana Insurance Company","HumanaChoice H5216-033 (PPO)","Local PPO",57,195,"Enhanced","No","EA","H5216","033","1",6700,4,"4 Stars"
"Missouri","Henry","Humana Insurance Company","HumanaChoice H5216-140 (PPO)","Local PPO *",0,,,,,"H5216","140","0",4900,4,"4 Stars"
"Missouri","Henry","Humana Insurance Company","Humana Gold Choice H8145-120 (PFFS)","PFFS *",43,,,,,"H8145","120","0",,3.5,"3.5 Stars"
"Missouri","Henry","Humana Insurance Company","Humana Gold Choice H8145-125 (PFFS)","PFFS",81,195,"Enhanced","No","EA","H8145","125","0",,3.5,"3.5 Stars"
"Missouri","Henry","Humana Insurance Company","HumanaChoice R1532-001 (Regional PPO)","Regional PPO *",0,,,,,"R1532","001","0",4500,3.5,"3.5 Stars"
"Missouri","Henry","Humana Insurance Company","HumanaChoice R1532-002 (Regional PPO)","Regional PPO",132,250,"Basic","No","BA","R1532","002","0",6700,3.5,"3.5 Stars"
"Missouri","Henry","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,150,"Enhanced","No","EA","R3444","012","0",6700,3.5,"3.5 Stars"
"Missouri","Hickory","Coventry Health Care","Advantra Freedom (PPO)","Local PPO",0,0,"Enhanced","Yes","EA","H1608","018","0",5900,4,"4 Stars"
"Missouri","Hickory","Humana Health Plan, Inc.","Humana Gold Plus H2649-059 (HMO)","Local HMO",18,195,"Enhanced","No","EA","H2649","059","1",5900,3.5,"3.5 Stars"
"Missouri","Hickory","Coventry Health Care","Coventry Advantage (HMO)","Local HMO",20,0,"Enhanced","Yes","EA","H2663","021","0",4300,4,"4 Stars"
"Missouri","Hickory","Coventry Health Care","Coventry Advantage (no drug) (HMO)","Local HMO *",0,,,,,"H2663","022","0",3600,4,"4 Stars"
"Missouri","Hickory","Coventry Health Care","Coventry Advantage Plus (HMO-POS)","Local HMO",0,0,"Enhanced","Yes","EA","H2663","023","0",5900,4,"4 Stars"
"Missouri","Hickory","Humana Insurance Company","HumanaChoice H5216-032 (PPO)","Local PPO",83,195,"Enhanced","No","EA","H5216","032","0",6700,4,"4 Stars"
"Missouri","Hickory","Humana Insurance Company","HumanaChoice H5216-033 (PPO)","Local PPO",57,195,"Enhanced","No","EA","H5216","033","1",6700,4,"4 Stars"
"Missouri","Hickory","Humana Insurance Company","HumanaChoice H5216-140 (PPO)","Local PPO *",0,,,,,"H5216","140","0",4900,4,"4 Stars"
"Missouri","Hickory","Humana Insurance Company","Humana Gold Choice H8145-120 (PFFS)","PFFS *",43,,,,,"H8145","120","0",,3.5,"3.5 Stars"
"Missouri","Hickory","Humana Insurance Company","Humana Gold Choice H8145-125 (PFFS)","PFFS",81,195,"Enhanced","No","EA","H8145","125","0",,3.5,"3.5 Stars"
"Missouri","Hickory","Humana Insurance Company","HumanaChoice R1532-001 (Regional PPO)","Regional PPO *",0,,,,,"R1532","001","0",4500,3.5,"3.5 Stars"
"Missouri","Hickory","Humana Insurance Company","HumanaChoice R1532-002 (Regional PPO)","Regional PPO",132,250,"Basic","No","BA","R1532","002","0",6700,3.5,"3.5 Stars"
"Missouri","Hickory","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,150,"Enhanced","No","EA","R3444","012","0",6700,3.5,"3.5 Stars"
"Missouri","Holt","Humana Insurance Company","Humana Gold Choice H2944-013 (PFFS)","PFFS",117,195,"Enhanced","No","EA","H2944","013","0",,3.5,"3.5 Stars"
"Missouri","Holt","Humana Insurance Company","Humana Gold Choice H2944-197 (PFFS)","PFFS *",75,,,,,"H2944","197","0",,3.5,"3.5 Stars"
"Missouri","Holt","Humana Insurance Company","HumanaChoice R1532-001 (Regional PPO)","Regional PPO *",0,,,,,"R1532","001","0",4500,3.5,"3.5 Stars"
"Missouri","Holt","Humana Insurance Company","HumanaChoice R1532-002 (Regional PPO)","Regional PPO",132,250,"Basic","No","BA","R1532","002","0",6700,3.5,"3.5 Stars"
"Missouri","Holt","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,150,"Enhanced","No","EA","R3444","012","0",6700,3.5,"3.5 Stars"
"Missouri","Howard","Coventry Health Care","Advantra (PPO)","Local PPO",56,0,"Enhanced","Yes","EA","H1608","013","0",6000,4,"4 Stars"
"Missouri","Howard","Coventry Health Care","Advantra Option 2 (HMO)","Local HMO",86,0,"Enhanced","Yes","EA","H2663","002","0",2430,4,"4 Stars"
"Missouri","Howard","Coventry Health Care","Advantra Option 1 (HMO-POS)","Local HMO",41,0,"Enhanced","Yes","EA","H2663","006","0",5200,4,"4 Stars"
"Missouri","Howard","Humana Insurance Company","HumanaChoice H5216-032 (PPO)","Local PPO",83,195,"Enhanced","No","EA","H5216","032","0",6700,4,"4 Stars"
"Missouri","Howard","Humana Insurance Company","HumanaChoice H5216-033 (PPO)","Local PPO",57,195,"Enhanced","No","EA","H5216","033","1",6700,4,"4 Stars"
"Missouri","Howard","Humana Insurance Company","HumanaChoice H5216-140 (PPO)","Local PPO *",0,,,,,"H5216","140","0",4900,4,"4 Stars"
"Missouri","Howard","Humana Insurance Company","HumanaChoice R1532-001 (Regional PPO)","Regional PPO *",0,,,,,"R1532","001","0",4500,3.5,"3.5 Stars"
"Missouri","Howard","Humana Insurance Company","HumanaChoice R1532-002 (Regional PPO)","Regional PPO",132,250,"Basic","No","BA","R1532","002","0",6700,3.5,"3.5 Stars"
"Missouri","Howard","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,150,"Enhanced","No","EA","R3444","012","0",6700,3.5,"3.5 Stars"
"Missouri","Howell","Humana Health Plan, Inc.","Humana Gold Plus H2649-059 (HMO)","Local HMO",18,195,"Enhanced","No","EA","H2649","059","1",5900,3.5,"3.5 Stars"
"Missouri","Howell","Humana Insurance Company","HumanaChoice H5216-032 (PPO)","Local PPO",83,195,"Enhanced","No","EA","H5216","032","0",6700,4,"4 Stars"
"Missouri","Howell","Humana Insurance Company","HumanaChoice H5216-033 (PPO)","Local PPO",57,195,"Enhanced","No","EA","H5216","033","1",6700,4,"4 Stars"
"Missouri","Howell","Humana Insurance Company","HumanaChoice H5216-140 (PPO)","Local PPO *",0,,,,,"H5216","140","0",4900,4,"4 Stars"
"Missouri","Howell","Anthem Blue Cross and Blue Shield","Anthem MediBlue Plus (HMO)","Local HMO",0,40,"Enhanced","Yes","EA","H9886","004","0",3400,3.5,"3.5 Stars"
"Missouri","Howell","Humana Insurance Company","HumanaChoice R1532-001 (Regional PPO)","Regional PPO *",0,,,,,"R1532","001","0",4500,3.5,"3.5 Stars"
"Missouri","Howell","Humana Insurance Company","HumanaChoice R1532-002 (Regional PPO)","Regional PPO",132,250,"Basic","No","BA","R1532","002","0",6700,3.5,"3.5 Stars"
"Missouri","Howell","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,150,"Enhanced","No","EA","R3444","012","0",6700,3.5,"3.5 Stars"
"Missouri","Iron","Humana Insurance Company","Humana Gold Choice H2944-197 (PFFS)","PFFS *",75,,,,,"H2944","197","0",,3.5,"3.5 Stars"
"Missouri","Iron","UnitedHealthcare","UnitedHealthcare MedicareDirect Essential (PFFS)","PFFS *",35,,,,,"H5435","001","0",,3.5,"3.5 Stars"
"Missouri","Iron","UnitedHealthcare","UnitedHealthcare MedicareDirect Rx (PFFS)","PFFS",60,295,"Enhanced","No","EA","H5435","024","0",,3.5,"3.5 Stars"
"Missouri","Iron","Humana Insurance Company","HumanaChoice R1532-001 (Regional PPO)","Regional PPO *",0,,,,,"R1532","001","0",4500,3.5,"3.5 Stars"
"Missouri","Iron","Humana Insurance Company","HumanaChoice R1532-002 (Regional PPO)","Regional PPO",132,250,"Basic","No","BA","R1532","002","0",6700,3.5,"3.5 Stars"
"Missouri","Iron","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,150,"Enhanced","No","EA","R3444","012","0",6700,3.5,"3.5 Stars"
"Missouri","Jackson","Blue Cross and Blue Shield of Kansas City (Blue K","Blue Medicare Advantage Complete (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1352","001","0",6700,3,"3 Stars"
"Missouri","Jackson","Blue Cross and Blue Shield of Kansas City (Blue K","Blue Medicare Advantage Plus (HMO)","Local HMO",29,0,"Enhanced","No","EA","H1352","002","0",4400,3,"3 Stars"
"Missouri","Jackson","Coventry Health Care","Advantra Freedom (PPO)","Local PPO",0,0,"Enhanced","Yes","EA","H1608","016","0",6200,4,"4 Stars"
"Missouri","Jackson","Coventry Health Care","Advantra Freedom Plus (PPO)","Local PPO",40,0,"Enhanced","Yes","EA","H1608","023","0",5400,4,"4 Stars"
"Missouri","Jackson","Allwell","Allwell Medicare (HMO)","Local HMO",0,250,"Enhanced","No","EA","H1664","002","0",6500,,"Plan too new to be measured"
"Missouri","Jackson","Humana Health Plan, Inc.","Humana Gold Plus H2649-012 (HMO)","Local HMO *",29,,,,,"H2649","012","0",6700,3.5,"3.5 Stars"
"Missouri","Jackson","Humana Health Plan, Inc.","Humana Gold Plus H2649-062 (HMO)","Local HMO",22,195,"Enhanced","No","EA","H2649","062","1",5900,3.5,"3.5 Stars"
"Missouri","Jackson","Coventry Health Care","Coventry Select (no drug) (HMO)","Local HMO *",0,,,,,"H2663","025","0",3600,4,"4 Stars"
"Missouri","Jackson","Coventry Health Care","Advantra Advantage (HMO)","Local HMO",0,0,"Enhanced","Yes","EA","H2663","026","0",5000,4,"4 Stars"
"Missouri","Jackson","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","Local HMO",0,275,"Enhanced","No","EA","H2802","032","0",6200,4,"4 Stars"
"Missouri","Jackson","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","Local HMO",37,210,"Enhanced","No","EA","H2802","033","0",4400,4,"4 Stars"
"Missouri","Jackson","Humana Insurance Company","HumanaChoice H5216-032 (PPO)","Local PPO",83,195,"Enhanced","No","EA","H5216","032","0",6700,4,"4 Stars"
"Missouri","Jackson","Humana Insurance Company","HumanaChoice H5216-033 (PPO)","Local PPO",57,195,"Enhanced","No","EA","H5216","033","1",6700,4,"4 Stars"
"Missouri","Jackson","Humana Insurance Company","HumanaChoice H5216-140 (PPO)","Local PPO *",0,,,,,"H5216","140","0",4900,4,"4 Stars"
"Missouri","Jackson","Blue Cross and Blue Shield of Kansas City (Blue K","Blue Medicare Advantage Access (PPO)","Local PPO",65,0,"Enhanced","No","EA","H6502","001","0",5500,,"Plan too new to be measured"
"Missouri","Jackson","Humana Insurance Company","Humana Gold Choice H8145-120 (PFFS)","PFFS *",43,,,,,"H8145","120","0",,3.5,"3.5 Stars"
"Missouri","Jackson","Humana Insurance Company","Humana Gold Choice H8145-125 (PFFS)","PFFS",81,195,"Enhanced","No","EA","H8145","125","0",,3.5,"3.5 Stars"
"Missouri","Jackson","Cigna-HealthSpring","Cigna-HealthSpring Preferred (HMO)","Local HMO",0,100,"Enhanced","No","EA","H9460","001","0",6500,2.5,"2.5 Stars"
"Missouri","Jackson","Cigna-HealthSpring","Cigna-HealthSpring Advantage (HMO)","Local HMO *",0,,,,,"H9460","002","0",6500,2.5,"2.5 Stars"
"Missouri","Jackson","Humana Insurance Company","HumanaChoice R1532-001 (Regional PPO)","Regional PPO *",0,,,,,"R1532","001","0",4500,3.5,"3.5 Stars"
"Missouri","Jackson","Humana Insurance Company","HumanaChoice R1532-002 (Regional PPO)","Regional PPO",132,250,"Basic","No","BA","R1532","002","0",6700,3.5,"3.5 Stars"
"Missouri","Jackson","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,150,"Enhanced","No","EA","R3444","012","0",6700,3.5,"3.5 Stars"
"Missouri","Jasper","Coventry Health Care","Advantra Freedom (PPO)","Local PPO",0,0,"Enhanced","Yes","EA","H1608","018","0",5900,4,"4 Stars"
"Missouri","Jasper","Allwell","Allwell Medicare (HMO)","Local HMO",0,0,"Enhanced","No","EA","H1664","001","0",5300,,"Plan too new to be measured"
"Missouri","Jasper","Humana Health Plan, Inc.","Humana Gold Plus H2649-059 (HMO)","Local HMO",25,195,"Enhanced","No","EA","H2649","059","2",6700,3.5,"3.5 Stars"
"Missouri","Jasper","Coventry Health Care","Coventry Advantage (HMO)","Local HMO",20,0,"Enhanced","Yes","EA","H2663","021","0",4300,4,"4 Stars"
"Missouri","Jasper","Coventry Health Care","Coventry Advantage (no drug) (HMO)","Local HMO *",0,,,,,"H2663","022","0",3600,4,"4 Stars"
"Missouri","Jasper","Coventry Health Care","Coventry Advantage Plus (HMO-POS)","Local HMO",0,0,"Enhanced","Yes","EA","H2663","023","0",5900,4,"4 Stars"
"Missouri","Jasper","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","Local HMO",0,175,"Enhanced","No","EA","H2802","030","0",5900,4,"4 Stars"
"Missouri","Jasper","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","Local HMO",21,120,"Enhanced","No","EA","H2802","031","0",2900,4,"4 Stars"
"Missouri","Jasper","Anthem Blue Cross and Blue Shield","Anthem MediBlue Access (PPO)","Local PPO",47,0,"Enhanced","Yes","EA","H4909","015","0",5900,4.5,"4.5 Stars"
"Missouri","Jasper","Humana Insurance Company","HumanaChoice H5216-082 (PPO)","Local PPO",93,195,"Enhanced","No","EA","H5216","082","0",6700,4,"4 Stars"
"Missouri","Jasper","Humana Insurance Company","HumanaChoice H5216-083 (PPO)","Local PPO",75,195,"Enhanced","No","EA","H5216","083","0",6700,4,"4 Stars"
"Missouri","Jasper","Humana Insurance Company","HumanaChoice H5216-140 (PPO)","Local PPO *",0,,,,,"H5216","140","0",4900,4,"4 Stars"
"Missouri","Jasper","Humana Insurance Company","Humana Gold Choice H8145-120 (PFFS)","PFFS *",43,,,,,"H8145","120","0",,3.5,"3.5 Stars"
"Missouri","Jasper","Humana Insurance Company","Humana Gold Choice H8145-125 (PFFS)","PFFS",81,195,"Enhanced","No","EA","H8145","125","0",,3.5,"3.5 Stars"
"Missouri","Jasper","Anthem Blue Cross and Blue Shield","Anthem MediBlue Plus (HMO)","Local HMO",0,40,"Enhanced","Yes","EA","H9886","004","0",3400,3.5,"3.5 Stars"
"Missouri","Jasper","Humana Insurance Company","HumanaChoice R1532-001 (Regional PPO)","Regional PPO *",0,,,,,"R1532","001","0",4500,3.5,"3.5 Stars"
"Missouri","Jasper","Humana Insurance Company","HumanaChoice R1532-002 (Regional PPO)","Regional PPO",132,250,"Basic","No","BA","R1532","002","0",6700,3.5,"3.5 Stars"
"Missouri","Jasper","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,150,"Enhanced","No","EA","R3444","012","0",6700,3.5,"3.5 Stars"
"Missouri","Jefferson","Coventry Health Care","Advantra (PPO)","Local PPO",56,0,"Enhanced","Yes","EA","H1608","013","0",6000,4,"4 Stars"
"Missouri","Jefferson","UnitedHealthcare","AARP MedicareComplete Choice Plan 1 (PPO)","Local PPO",30,150,"Enhanced","No","EA","H2228","030","0",4400,3.5,"3.5 Stars"
"Missouri","Jefferson","UnitedHealthcare","AARP MedicareComplete Choice Plan 2 (PPO)","Local PPO",70,0,"Enhanced","No","EA","H2228","048","0",2900,3.5,"3.5 Stars"
"Missouri","Jefferson","Essence Healthcare","Essence Advantage (HMO)","Local HMO",0,0,"Enhanced","No","EA","H2610","005","0",2500,4.5,"4.5 Stars"
"Missouri","Jefferson","Essence Healthcare","Essence Advantage Plus (HMO)","Local HMO",79,0,"Enhanced","Yes","EA","H2610","006","0",2300,4.5,"4.5 Stars"
"Missouri","Jefferson","Humana Health Plan, Inc.","Humana Gold Plus H2649-023 (HMO)","Local HMO",0,195,"Enhanced","No","EA","H2649","023","0",3400,3.5,"3.5 Stars"
"Missouri","Jefferson","Coventry Health Care","Advantra Option 2 (HMO)","Local HMO",86,0,"Enhanced","Yes","EA","H2663","002","0",2430,4,"4 Stars"
"Missouri","Jefferson","Coventry Health Care","Gold Advantage (HMO)","Local HMO",0,0,"Enhanced","Yes","EA","H2663","005","0",2900,4,"4 Stars"
"Missouri","Jefferson","Coventry Health Care","Advantra Option 1 (HMO-POS)","Local HMO",41,0,"Enhanced","Yes","EA","H2663","006","0",5200,4,"4 Stars"
"Missouri","Jefferson","Coventry Health Care","Coventry Total Care (HMO-POS)","Local HMO",0,0,"Enhanced","Yes","EA","H2663","015","0",3000,4,"4 Stars"
"Missouri","Jefferson","UnitedHealthcare","AARP MedicareComplete (HMO)","Local HMO",0,150,"Enhanced","No","EA","H2802","028","0",2900,4,"4 Stars"
"Missouri","Jefferson","Anthem Blue Cross and Blue Shield","Anthem MediBlue Access (PPO)","Local PPO",47,0,"Enhanced","Yes","EA","H4909","015","0",5900,4.5,"4.5 Stars"
"Missouri","Jefferson","Humana Insurance Company","HumanaChoice H5216-032 (PPO)","Local PPO",83,195,"Enhanced","No","EA","H5216","032","0",6700,4,"4 Stars"
"Missouri","Jefferson","Humana Insurance Company","HumanaChoice H5216-033 (PPO)","Local PPO",0,195,"Enhanced","No","EA","H5216","033","2",4500,4,"4 Stars"
"Missouri","Jefferson","Humana Insurance Company","HumanaChoice H5216-140 (PPO)","Local PPO *",0,,,,,"H5216","140","0",4900,4,"4 Stars"
"Missouri","Jefferson","Humana Insurance Company","Humana Gold Choice H8145-120 (PFFS)","PFFS *",43,,,,,"H8145","120","0",,3.5,"3.5 Stars"
"Missouri","Jefferson","Humana Insurance Company","Humana Gold Choice H8145-125 (PFFS)","PFFS",81,195,"Enhanced","No","EA","H8145","125","0",,3.5,"3.5 Stars"
"Missouri","Jefferson","Anthem Blue Cross and Blue Shield","Anthem MediBlue Plus (HMO)","Local HMO",0,40,"Enhanced","Yes","EA","H9886","004","0",3400,3.5,"3.5 Stars"
"Missouri","Jefferson","Humana Insurance Company","HumanaChoice R1532-001 (Regional PPO)","Regional PPO *",0,,,,,"R1532","001","0",4500,3.5,"3.5 Stars"
"Missouri","Jefferson","Humana Insurance Company","HumanaChoice R1532-002 (Regional PPO)","Regional PPO",132,250,"Basic","No","BA","R1532","002","0",6700,3.5,"3.5 Stars"
"Missouri","Jefferson","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,150,"Enhanced","No","EA","R3444","012","0",6700,3.5,"3.5 Stars"
"Missouri","Johnson","Coventry Health Care","Advantra Freedom (PPO)","Local PPO",0,0,"Enhanced","Yes","EA","H1608","016","0",6200,4,"4 Stars"
"Missouri","Johnson","Coventry Health Care","Advantra Freedom Plus (PPO)","Local PPO",40,0,"Enhanced","Yes","EA","H1608","023","0",5400,4,"4 Stars"
"Missouri","Johnson","Humana Health Plan, Inc.","Humana Gold Plus H2649-012 (HMO)","Local HMO *",29,,,,,"H2649","012","0",6700,3.5,"3.5 Stars"
"Missouri","Johnson","Humana Health Plan, Inc.","Humana Gold Plus H2649-062 (HMO)","Local HMO",43,195,"Enhanced","No","EA","H2649","062","2",6700,3.5,"3.5 Stars"
"Missouri","Johnson","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","Local HMO",0,275,"Enhanced","No","EA","H2802","032","0",6200,4,"4 Stars"
"Missouri","Johnson","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","Local HMO",37,210,"Enhanced","No","EA","H2802","033","0",4400,4,"4 Stars"
"Missouri","Johnson","Humana Insurance Company","HumanaChoice H5216-032 (PPO)","Local PPO",83,195,"Enhanced","No","EA","H5216","032","0",6700,4,"4 Stars"
"Missouri","Johnson","Humana Insurance Company","HumanaChoice H5216-033 (PPO)","Local PPO",57,195,"Enhanced","No","EA","H5216","033","1",6700,4,"4 Stars"
"Missouri","Johnson","Humana Insurance Company","HumanaChoice H5216-140 (PPO)","Local PPO *",0,,,,,"H5216","140","0",4900,4,"4 Stars"
"Missouri","Johnson","Humana Insurance Company","HumanaChoice R1532-001 (Regional PPO)","Regional PPO *",0,,,,,"R1532","001","0",4500,3.5,"3.5 Stars"
"Missouri","Johnson","Humana Insurance Company","HumanaChoice R1532-002 (Regional PPO)","Regional PPO",132,250,"Basic","No","BA","R1532","002","0",6700,3.5,"3.5 Stars"
"Missouri","Johnson","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,150,"Enhanced","No","EA","R3444","012","0",6700,3.5,"3.5 Stars"
"Missouri","Knox","Coventry Health Care","Advantra (PPO)","Local PPO",56,0,"Enhanced","Yes","EA","H1608","013","0",6000,4,"4 Stars"
"Missouri","Knox","Coventry Health Care","Advantra Option 2 (HMO)","Local HMO",86,0,"Enhanced","Yes","EA","H2663","002","0",2430,4,"4 Stars"
"Missouri","Knox","Coventry Health Care","Advantra Option 1 (HMO-POS)","Local HMO",41,0,"Enhanced","Yes","EA","H2663","006","0",5200,4,"4 Stars"
"Missouri","Knox","Humana Insurance Company","HumanaChoice R1532-001 (Regional PPO)","Regional PPO *",0,,,,,"R1532","001","0",4500,3.5,"3.5 Stars"
"Missouri","Knox","Humana Insurance Company","HumanaChoice R1532-002 (Regional PPO)","Regional PPO",132,250,"Basic","No","BA","R1532","002","0",6700,3.5,"3.5 Stars"
"Missouri","Knox","UnitedHealthcare","Care Improvement Plus Medicare Advantage (Regional PPO)","Regional PPO",39,150,"Enhanced","No","EA","R3444","012","0",6700,3.5,"3.5 Stars"
"Missouri","Laclede","Coventry Health Care","Advantra Freedom (PPO)","Local PPO",0,0,"Enhanced","Yes","EA","H1608","018","0",5900,4,"4 Stars"
"Missouri","Laclede","Humana Health Plan, Inc.","Humana Gold Plus H2649-059 (HMO)","Local HMO",18,195,"Enhanced","No","EA","H2649","059","1",5900,3.5,"3.5 Stars"
"Missouri","Laclede","Coventry Health Care","Coventry Advantage (HMO)","Local HMO",20,0,"Enhanced","Yes","EA","H2663","021","0",4300,4,"4 Stars"
"Missouri","Laclede","Coventry Health Care","Coventry Advantage (no drug) (HMO)","Local HMO *",0,,,,,"H2663","022","0",3600,4,"4 Stars"
"Missouri","Laclede","Coventry Health Care","Coventry Advantage Plus (HMO-POS)","Local HMO",0,0,"Enhanced","Yes","EA","H2663","023","0",5900,4,"4 Stars"
