"state","county","organizationname","planname","typeofmedicarehealthplan","monthlyconsolidatedpremiumi","annualdrugdeductible","drugbenefittype","additionalcoverageofferedin","drugbenefittypedetail","contractid","planid","segmentid","innetworkmoopamount","overallstarrating","overallstarratingstr"
"Wisconsin","Outagamie","Network Health Medicare Advantage Plans","Network PlatinumPremier Pharmacy (PPO)","Local PPO",292,260,"Enhanced","No","EA","H5215","005","0",3400,4.5,"4.5 Stars"
"Wisconsin","Outagamie","Network Health Medicare Advantage Plans","Network PlatinumPremier (PPO)","Local PPO *",195,,,,,"H5215","006","0",3400,4.5,"4.5 Stars"
"Wisconsin","Outagamie","Network Health Medicare Advantage Plans","Network PlatinumSelect (PPO)","Local PPO",0,395,"Enhanced","No","EA","H5215","008","0",6700,4.5,"4.5 Stars"
"Wisconsin","Outagamie","Network Health Medicare Advantage Plans","Network PlatinumChoice (PPO)","Local PPO",22,260,"Enhanced","No","EA","H5215","011","0",4500,4.5,"4.5 Stars"
"Wisconsin","Outagamie","Humana Insurance Company","HumanaChoice H5216-001 (PPO)","Local PPO",87,400,"Enhanced","No","EA","H5216","001","0",6700,4,"4 Stars"
"Wisconsin","Outagamie","Humana Insurance Company","HumanaChoice H5216-012 (PPO)","Local PPO *",0,,,,,"H5216","012","0",6700,4,"4 Stars"
"Wisconsin","Outagamie","UnitedHealthcare","AARP MedicareComplete (HMO)","Local HMO",27,245,"Enhanced","No","EA","H5253","011","0",4500,4,"4 Stars"
"Wisconsin","Outagamie","UnitedHealthcare","AARP MedicareComplete Essential (HMO)","Local HMO *",0,,,,,"H5253","021","0",4900,4,"4 Stars"
"Wisconsin","Outagamie","UnitedHealthcare","AARP MedicareComplete Value (HMO)","Local HMO",0,355,"Enhanced","No","EA","H5253","034","0",5900,4,"4 Stars"
"Wisconsin","Outagamie","UnitedHealthcare","AARP MedicareComplete Premier (HMO)","Local HMO",74,0,"Enhanced","No","EA","H5253","076","0",3500,4,"4 Stars"
"Wisconsin","Outagamie","Humana WI Health Organization Insurance Corp","Humana Gold Plus H6622-001 (HMO)","Local HMO",0,295,"Enhanced","No","EA","H6622","001","0",6700,4,"4 Stars"
"Wisconsin","Outagamie","Humana Insurance Company","Humana Gold Choice H8145-006 (PFFS)","PFFS",97,405,"Enhanced","No","EA","H8145","006","0",,3.5,"3.5 Stars"
"Wisconsin","Outagamie","Anthem Blue Cross and Blue Shield","Anthem MediBlue Plus (HMO)","Local HMO",0,80,"Enhanced","Yes","EA","H9525","006","0",4300,4,"4 Stars"
"Wisconsin","Outagamie","Humana Insurance Company","HumanaChoice R5361-001 (Regional PPO)","Regional PPO *",0,,,,,"R5361","001","0",6700,3.5,"3.5 Stars"
"Wisconsin","Outagamie","Humana Insurance Company","HumanaChoice R5361-002 (Regional PPO)","Regional PPO",137,405,"Basic","No","BA","R5361","002","0",6700,3.5,"3.5 Stars"
"Wisconsin","Ozaukee","UnitedHealthcare","Care Improvement Plus Medicare Advantage (PPO)","Local PPO",45,385,"Enhanced","No","EA","H0294","004","0",6700,4,"4 Stars"
"Wisconsin","Ozaukee","Network Health Medicare Advantage Plans","NetworkPrime (MSA)","MSA *",,,,,,"H1181","001","0",,3.5,"3.5 Stars"
"Wisconsin","Ozaukee","Anthem Blue Cross and Blue Shield","Anthem MediBlue Access (PPO)","Local PPO",37,0,"Enhanced","Yes","EA","H4036","008","0",4000,4,"4 Stars"
"Wisconsin","Ozaukee","Anthem Blue Cross and Blue Shield","Anthem MediBlue Access Core (PPO)","Local PPO *",0,,,,,"H4036","016","0",5900,4,"4 Stars"
"Wisconsin","Ozaukee","Security Health Plan of Wisconsin, Inc.","Secure Saver (MSA)","MSA *",,,,,,"H4388","001","0",,3.5,"3.5 Stars"
"Wisconsin","Ozaukee","Network Health Medicare Advantage Plans","Network Health Medicare Go (PPO)","Local PPO",0,260,"Enhanced","No","EA","H5215","009","0",5900,4.5,"4.5 Stars"
"Wisconsin","Ozaukee","Network Health Medicare Advantage Plans","Network Health Medicare Anywhere (PPO)","Local PPO",22,200,"Enhanced","No","EA","H5215","010","0",4500,4.5,"4.5 Stars"
"Wisconsin","Ozaukee","Humana Insurance Company","HumanaChoice H5216-001 (PPO)","Local PPO",87,400,"Enhanced","No","EA","H5216","001","0",6700,4,"4 Stars"
"Wisconsin","Ozaukee","UnitedHealthcare","AARP MedicareComplete (HMO)","Local HMO",25,265,"Enhanced","No","EA","H5253","004","0",4900,4,"4 Stars"
"Wisconsin","Ozaukee","UnitedHealthcare","AARP MedicareComplete Essential (HMO)","Local HMO *",0,,,,,"H5253","021","0",4900,4,"4 Stars"
"Wisconsin","Ozaukee","UnitedHealthcare","AARP MedicareComplete Value (HMO)","Local HMO",0,305,"Enhanced","No","EA","H5253","033","0",5900,4,"4 Stars"
"Wisconsin","Ozaukee","UnitedHealthcare","AARP MedicareComplete Premier (HMO)","Local HMO",74,0,"Enhanced","No","EA","H5253","075","0",3700,4,"4 Stars"
"Wisconsin","Ozaukee","Aetna Medicare","Aetna Medicare Premier Plan (PPO)","Local PPO",26,50,"Enhanced","Yes","EA","H5521","150","0",4200,4,"4 Stars"
"Wisconsin","Ozaukee","Aetna Medicare","Aetna Medicare Value Plan (PPO)","Local PPO",0,50,"Enhanced","Yes","EA","H5521","195","0",4500,4,"4 Stars"
"Wisconsin","Ozaukee","Humana WI Health Organization Insurance Corp","Humana Gold Plus H6622-002 (HMO)","Local HMO",35,200,"Enhanced","No","EA","H6622","002","0",5900,4,"4 Stars"
"Wisconsin","Ozaukee","Humana WI Health Organization Insurance Corp","Humana Gold Plus H6622-034 (HMO)","Local HMO",0,300,"Enhanced","No","EA","H6622","034","0",5900,4,"4 Stars"
"Wisconsin","Ozaukee","Humana WI Health Organization Insurance Corp","Humana Gold Plus H6622-040 (HMO)","Local HMO",0,315,"Basic","No","BA","H6622","040","0",6700,4,"4 Stars"
"Wisconsin","Ozaukee","Humana Insurance Company","Humana Gold Choice H8145-006 (PFFS)","PFFS",97,405,"Enhanced","No","EA","H8145","006","0",,3.5,"3.5 Stars"
"Wisconsin","Ozaukee","Humana Insurance Company","HumanaChoice R5361-001 (Regional PPO)","Regional PPO *",0,,,,,"R5361","001","0",6700,3.5,"3.5 Stars"
"Wisconsin","Ozaukee","Humana Insurance Company","HumanaChoice R5361-002 (Regional PPO)","Regional PPO",137,405,"Basic","No","BA","R5361","002","0",6700,3.5,"3.5 Stars"
"Wisconsin","Pepin","Network Health Medicare Advantage Plans","NetworkPrime (MSA)","MSA *",,,,,,"H1181","001","0",,3.5,"3.5 Stars"
"Wisconsin","Pepin","Security Health Plan of Wisconsin, Inc.","Secure Saver (MSA)","MSA *",,,,,,"H4388","001","0",,3.5,"3.5 Stars"
"Wisconsin","Pepin","Security Health Plan of Wisconsin, Inc.","Spirit (HMO-POS)","Local HMO *",162,,,,,"H5211","001","0",1200,4.5,"4.5 Stars"
"Wisconsin","Pepin","Security Health Plan of Wisconsin, Inc.","Essence Rx (HMO-POS)","Local HMO",76,300,"Basic","No","BA","H5211","002","0",3400,4.5,"4.5 Stars"
"Wisconsin","Pepin","Security Health Plan of Wisconsin, Inc.","Essence (HMO-POS)","Local HMO *",17,,,,,"H5211","003","0",3400,4.5,"4.5 Stars"
"Wisconsin","Pepin","Security Health Plan of Wisconsin, Inc.","Spirit Rx (HMO-POS)","Local HMO",219,0,"Enhanced","No","EA","H5211","004","0",1200,4.5,"4.5 Stars"
"Wisconsin","Pepin","Security Health Plan of Wisconsin, Inc.","Esteem Rx (HMO-POS)","Local HMO",0,300,"Basic","No","BA","H5211","012","0",6500,4.5,"4.5 Stars"
"Wisconsin","Pepin","Humana Insurance Company","HumanaChoice R5361-001 (Regional PPO)","Regional PPO *",0,,,,,"R5361","001","0",6700,3.5,"3.5 Stars"
"Wisconsin","Pepin","Humana Insurance Company","HumanaChoice R5361-002 (Regional PPO)","Regional PPO",137,405,"Basic","No","BA","R5361","002","0",6700,3.5,"3.5 Stars"
"Wisconsin","Pierce","Network Health Medicare Advantage Plans","NetworkPrime (MSA)","MSA *",,,,,,"H1181","001","0",,3.5,"3.5 Stars"
"Wisconsin","Pierce","Medica Insurance Company","Medica Prime Solution Thrift w/Rx (Cost)","Cost",77.4,260,"Basic","No","BA","H2450","007","0",6700,4,"4 Stars"
"Wisconsin","Pierce","Medica Insurance Company","Medica Prime Solution Thrift (Cost)","Cost *",49,,,,,"H2450","030","0",6700,4,"4 Stars"
"Wisconsin","Pierce","Medica Insurance Company","Medica Prime Solution Focus (Cost)","Cost *",86,,,,,"H2450","038","0",4000,4,"4 Stars"
"Wisconsin","Pierce","Medica Insurance Company","Medica Prime Solution Focus w/Rx (Cost)","Cost",117.6,250,"Basic","No","BA","H2450","039","0",4000,4,"4 Stars"
"Wisconsin","Pierce","Medica Insurance Company","Medica Prime Solution Total (Cost)","Cost *",172,,,,,"H2450","040","0",3000,4,"4 Stars"
"Wisconsin","Pierce","Medica Insurance Company","Medica Prime Solution Total w/Rx (Cost)","Cost",217.1,215,"Basic","No","BA","H2450","041","0",3000,4,"4 Stars"
"Wisconsin","Pierce","HealthPartners","HealthPartners Wisconsin Freedom Basic (Cost)","Cost *",50,,,,,"H2462","015","0",,4.5,"4.5 Stars"
"Wisconsin","Pierce","HealthPartners","HealthPartners Wisconsin Freedom Balance (Cost)","Cost *",81,,,,,"H2462","016","0",3400,4.5,"4.5 Stars"
"Wisconsin","Pierce","HealthPartners","HealthPartners Wisconsin Freedom Balance with Rx (Cost)","Cost",125.3,130,"Basic","No","BA","H2462","017","0",3400,4.5,"4.5 Stars"
"Wisconsin","Pierce","Security Health Plan of Wisconsin, Inc.","Secure Saver (MSA)","MSA *",,,,,,"H4388","001","0",,3.5,"3.5 Stars"
"Wisconsin","Pierce","Humana Insurance Company","HumanaChoice R5361-001 (Regional PPO)","Regional PPO *",0,,,,,"R5361","001","0",6700,3.5,"3.5 Stars"
"Wisconsin","Pierce","Humana Insurance Company","HumanaChoice R5361-002 (Regional PPO)","Regional PPO",137,405,"Basic","No","BA","R5361","002","0",6700,3.5,"3.5 Stars"
"Wisconsin","Polk","Network Health Medicare Advantage Plans","NetworkPrime (MSA)","MSA *",,,,,,"H1181","001","0",,3.5,"3.5 Stars"
"Wisconsin","Polk","Medica Insurance Company","Medica Prime Solution Thrift w/Rx (Cost)","Cost",77.4,260,"Basic","No","BA","H2450","007","0",6700,4,"4 Stars"
"Wisconsin","Polk","Medica Insurance Company","Medica Prime Solution Thrift (Cost)","Cost *",49,,,,,"H2450","030","0",6700,4,"4 Stars"
"Wisconsin","Polk","Medica Insurance Company","Medica Prime Solution Focus (Cost)","Cost *",86,,,,,"H2450","038","0",4000,4,"4 Stars"
"Wisconsin","Polk","Medica Insurance Company","Medica Prime Solution Focus w/Rx (Cost)","Cost",117.6,250,"Basic","No","BA","H2450","039","0",4000,4,"4 Stars"
"Wisconsin","Polk","Medica Insurance Company","Medica Prime Solution Total (Cost)","Cost *",172,,,,,"H2450","040","0",3000,4,"4 Stars"
"Wisconsin","Polk","Medica Insurance Company","Medica Prime Solution Total w/Rx (Cost)","Cost",217.1,215,"Basic","No","BA","H2450","041","0",3000,4,"4 Stars"
"Wisconsin","Polk","HealthPartners","HealthPartners Wisconsin Freedom Basic (Cost)","Cost *",50,,,,,"H2462","015","0",,4.5,"4.5 Stars"
"Wisconsin","Polk","HealthPartners","HealthPartners Wisconsin Freedom Balance (Cost)","Cost *",81,,,,,"H2462","016","0",3400,4.5,"4.5 Stars"
"Wisconsin","Polk","HealthPartners","HealthPartners Wisconsin Freedom Balance with Rx (Cost)","Cost",125.3,130,"Basic","No","BA","H2462","017","0",3400,4.5,"4.5 Stars"
"Wisconsin","Polk","Security Health Plan of Wisconsin, Inc.","Secure Saver (MSA)","MSA *",,,,,,"H4388","001","0",,3.5,"3.5 Stars"
"Wisconsin","Polk","Humana Insurance Company","HumanaChoice R5361-001 (Regional PPO)","Regional PPO *",0,,,,,"R5361","001","0",6700,3.5,"3.5 Stars"
"Wisconsin","Polk","Humana Insurance Company","HumanaChoice R5361-002 (Regional PPO)","Regional PPO",137,405,"Basic","No","BA","R5361","002","0",6700,3.5,"3.5 Stars"
"Wisconsin","Portage","UnitedHealthcare","Care Improvement Plus Medicare Advantage (PPO)","Local PPO",45,385,"Enhanced","No","EA","H0294","011","0",6700,4,"4 Stars"
"Wisconsin","Portage","UnitedHealthcare","Care Improvement Plus Medicare Advantage Premier (PPO)","Local PPO",118,0,"Enhanced","No","EA","H0294","012","0",2900,4,"4 Stars"
"Wisconsin","Portage","Network Health Medicare Advantage Plans","NetworkPrime (MSA)","MSA *",,,,,,"H1181","001","0",,3.5,"3.5 Stars"
"Wisconsin","Portage","Anthem Blue Cross and Blue Shield","Anthem MediBlue Access (PPO)","Local PPO",43,25,"Enhanced","Yes","EA","H4036","009","0",5500,4,"4 Stars"
"Wisconsin","Portage","Anthem Blue Cross and Blue Shield","Anthem MediBlue Access Core (PPO)","Local PPO *",0,,,,,"H4036","016","0",5900,4,"4 Stars"
"Wisconsin","Portage","Security Health Plan of Wisconsin, Inc.","Secure Saver (MSA)","MSA *",,,,,,"H4388","001","0",,3.5,"3.5 Stars"
"Wisconsin","Portage","Security Health Plan of Wisconsin, Inc.","Spirit (HMO-POS)","Local HMO *",162,,,,,"H5211","001","0",1200,4.5,"4.5 Stars"
"Wisconsin","Portage","Security Health Plan of Wisconsin, Inc.","Essence Rx (HMO-POS)","Local HMO",76,300,"Basic","No","BA","H5211","002","0",3400,4.5,"4.5 Stars"
"Wisconsin","Portage","Security Health Plan of Wisconsin, Inc.","Essence (HMO-POS)","Local HMO *",17,,,,,"H5211","003","0",3400,4.5,"4.5 Stars"
"Wisconsin","Portage","Security Health Plan of Wisconsin, Inc.","Spirit Rx (HMO-POS)","Local HMO",219,0,"Enhanced","No","EA","H5211","004","0",1200,4.5,"4.5 Stars"
"Wisconsin","Portage","Security Health Plan of Wisconsin, Inc.","Esteem Rx (HMO-POS)","Local HMO",0,300,"Basic","No","BA","H5211","012","0",6500,4.5,"4.5 Stars"
"Wisconsin","Portage","Network Health Medicare Advantage Plans","Network PlatinumPlus (PPO)","Local PPO *",89,,,,,"H5215","001","0",3400,4.5,"4.5 Stars"
"Wisconsin","Portage","Network Health Medicare Advantage Plans","Network PlatinumPlus Pharmacy (PPO)","Local PPO",117,260,"Enhanced","No","EA","H5215","002","0",3400,4.5,"4.5 Stars"
"Wisconsin","Portage","Network Health Medicare Advantage Plans","Network PlatinumPremier Pharmacy (PPO)","Local PPO",292,260,"Enhanced","No","EA","H5215","005","0",3400,4.5,"4.5 Stars"
"Wisconsin","Portage","Network Health Medicare Advantage Plans","Network PlatinumPremier (PPO)","Local PPO *",195,,,,,"H5215","006","0",3400,4.5,"4.5 Stars"
"Wisconsin","Portage","Network Health Medicare Advantage Plans","Network PlatinumSelect (PPO)","Local PPO",0,395,"Enhanced","No","EA","H5215","008","0",6700,4.5,"4.5 Stars"
"Wisconsin","Portage","Network Health Medicare Advantage Plans","Network PlatinumChoice (PPO)","Local PPO",22,260,"Enhanced","No","EA","H5215","011","0",4500,4.5,"4.5 Stars"
"Wisconsin","Portage","Humana Insurance Company","HumanaChoice H5216-001 (PPO)","Local PPO",87,400,"Enhanced","No","EA","H5216","001","0",6700,4,"4 Stars"
"Wisconsin","Portage","UnitedHealthcare","AARP MedicareComplete Essential (HMO)","Local HMO *",0,,,,,"H5253","021","0",4900,4,"4 Stars"
"Wisconsin","Portage","UnitedHealthcare","AARP MedicareComplete Value (HMO)","Local HMO",0,355,"Enhanced","No","EA","H5253","072","0",5900,4,"4 Stars"
"Wisconsin","Portage","UnitedHealthcare","AARP MedicareComplete (HMO)","Local HMO",27,245,"Enhanced","No","EA","H5253","073","0",4500,4,"4 Stars"
"Wisconsin","Portage","UnitedHealthcare","AARP MedicareComplete Premier (HMO)","Local HMO",74,0,"Enhanced","No","EA","H5253","074","0",3500,4,"4 Stars"
"Wisconsin","Portage","Anthem Blue Cross and Blue Shield","Anthem MediBlue Plus (HMO)","Local HMO",0,140,"Enhanced","Yes","EA","H9525","004","0",4900,4,"4 Stars"
"Wisconsin","Portage","Humana Insurance Company","HumanaChoice R5361-001 (Regional PPO)","Regional PPO *",0,,,,,"R5361","001","0",6700,3.5,"3.5 Stars"
"Wisconsin","Portage","Humana Insurance Company","HumanaChoice R5361-002 (Regional PPO)","Regional PPO",137,405,"Basic","No","BA","R5361","002","0",6700,3.5,"3.5 Stars"
"Wisconsin","Price","Network Health Medicare Advantage Plans","NetworkPrime (MSA)","MSA *",,,,,,"H1181","001","0",,3.5,"3.5 Stars"
"Wisconsin","Price","Security Health Plan of Wisconsin, Inc.","Secure Saver (MSA)","MSA *",,,,,,"H4388","001","0",,3.5,"3.5 Stars"
"Wisconsin","Price","Security Health Plan of Wisconsin, Inc.","Spirit (HMO-POS)","Local HMO *",162,,,,,"H5211","001","0",1200,4.5,"4.5 Stars"
"Wisconsin","Price","Security Health Plan of Wisconsin, Inc.","Essence Rx (HMO-POS)","Local HMO",76,300,"Basic","No","BA","H5211","002","0",3400,4.5,"4.5 Stars"
"Wisconsin","Price","Security Health Plan of Wisconsin, Inc.","Essence (HMO-POS)","Local HMO *",17,,,,,"H5211","003","0",3400,4.5,"4.5 Stars"
"Wisconsin","Price","Security Health Plan of Wisconsin, Inc.","Spirit Rx (HMO-POS)","Local HMO",219,0,"Enhanced","No","EA","H5211","004","0",1200,4.5,"4.5 Stars"
"Wisconsin","Price","Security Health Plan of Wisconsin, Inc.","Esteem Rx (HMO-POS)","Local HMO",0,300,"Basic","No","BA","H5211","012","0",6500,4.5,"4.5 Stars"
"Wisconsin","Price","Humana Insurance Company","HumanaChoice R5361-001 (Regional PPO)","Regional PPO *",0,,,,,"R5361","001","0",6700,3.5,"3.5 Stars"
"Wisconsin","Price","Humana Insurance Company","HumanaChoice R5361-002 (Regional PPO)","Regional PPO",137,405,"Basic","No","BA","R5361","002","0",6700,3.5,"3.5 Stars"
"Wisconsin","Racine","UnitedHealthcare","Care Improvement Plus Medicare Advantage (PPO)","Local PPO",45,385,"Enhanced","No","EA","H0294","004","0",6700,4,"4 Stars"
"Wisconsin","Racine","Network Health Medicare Advantage Plans","NetworkPrime (MSA)","MSA *",,,,,,"H1181","001","0",,3.5,"3.5 Stars"
"Wisconsin","Racine","Security Health Plan of Wisconsin, Inc.","Secure Saver (MSA)","MSA *",,,,,,"H4388","001","0",,3.5,"3.5 Stars"
"Wisconsin","Racine","Network Health Medicare Advantage Plans","Network Health Medicare Go (PPO)","Local PPO",0,260,"Enhanced","No","EA","H5215","009","0",5900,4.5,"4.5 Stars"
"Wisconsin","Racine","Network Health Medicare Advantage Plans","Network Health Medicare Anywhere (PPO)","Local PPO",22,200,"Enhanced","No","EA","H5215","010","0",4500,4.5,"4.5 Stars"
"Wisconsin","Racine","Humana Insurance Company","HumanaChoice H5216-001 (PPO)","Local PPO",87,400,"Enhanced","No","EA","H5216","001","0",6700,4,"4 Stars"
"Wisconsin","Racine","Humana Insurance Company","HumanaChoice H5216-012 (PPO)","Local PPO *",0,,,,,"H5216","012","0",6700,4,"4 Stars"
"Wisconsin","Racine","UnitedHealthcare","AARP MedicareComplete (HMO)","Local HMO",25,265,"Enhanced","No","EA","H5253","004","0",4900,4,"4 Stars"
"Wisconsin","Racine","UnitedHealthcare","AARP MedicareComplete Essential (HMO)","Local HMO *",0,,,,,"H5253","021","0",4900,4,"4 Stars"
"Wisconsin","Racine","UnitedHealthcare","AARP MedicareComplete Value (HMO)","Local HMO",0,305,"Enhanced","No","EA","H5253","033","0",5900,4,"4 Stars"
"Wisconsin","Racine","UnitedHealthcare","AARP MedicareComplete Premier (HMO)","Local HMO",74,0,"Enhanced","No","EA","H5253","075","0",3700,4,"4 Stars"
"Wisconsin","Racine","Aetna Medicare","Aetna Medicare Premier Plan (PPO)","Local PPO",26,50,"Enhanced","Yes","EA","H5521","150","0",4200,4,"4 Stars"
"Wisconsin","Racine","Aetna Medicare","Aetna Medicare Value Plan (PPO)","Local PPO",0,50,"Enhanced","Yes","EA","H5521","195","0",4500,4,"4 Stars"
"Wisconsin","Racine","Humana WI Health Organization Insurance Corp","Humana Gold Plus H6622-002 (HMO)","Local HMO",35,200,"Enhanced","No","EA","H6622","002","0",5900,4,"4 Stars"
"Wisconsin","Racine","Humana WI Health Organization Insurance Corp","Humana Gold Plus H6622-034 (HMO)","Local HMO",0,300,"Enhanced","No","EA","H6622","034","0",5900,4,"4 Stars"
"Wisconsin","Racine","Humana WI Health Organization Insurance Corp","Humana Gold Plus H6622-040 (HMO)","Local HMO",0,315,"Basic","No","BA","H6622","040","0",6700,4,"4 Stars"
"Wisconsin","Racine","Humana Insurance Company","Humana Gold Choice H8145-006 (PFFS)","PFFS",97,405,"Enhanced","No","EA","H8145","006","0",,3.5,"3.5 Stars"
"Wisconsin","Racine","Humana Insurance Company","HumanaChoice R5361-001 (Regional PPO)","Regional PPO *",0,,,,,"R5361","001","0",6700,3.5,"3.5 Stars"
"Wisconsin","Racine","Humana Insurance Company","HumanaChoice R5361-002 (Regional PPO)","Regional PPO",137,405,"Basic","No","BA","R5361","002","0",6700,3.5,"3.5 Stars"
"Wisconsin","Richland","UnitedHealthcare","Care Improvement Plus Medicare Advantage (PPO)","Local PPO",45,385,"Enhanced","No","EA","H0294","011","0",6700,4,"4 Stars"
"Wisconsin","Richland","UnitedHealthcare","Care Improvement Plus Medicare Advantage Premier (PPO)","Local PPO",118,0,"Enhanced","No","EA","H0294","012","0",2900,4,"4 Stars"
"Wisconsin","Richland","Network Health Medicare Advantage Plans","NetworkPrime (MSA)","MSA *",,,,,,"H1181","001","0",,3.5,"3.5 Stars"
"Wisconsin","Richland","Security Health Plan of Wisconsin, Inc.","Secure Saver (MSA)","MSA *",,,,,,"H4388","001","0",,3.5,"3.5 Stars"
"Wisconsin","Richland","Security Health Plan of Wisconsin, Inc.","Spirit (HMO-POS)","Local HMO *",162,,,,,"H5211","001","0",1200,4.5,"4.5 Stars"
"Wisconsin","Richland","Security Health Plan of Wisconsin, Inc.","Spirit Rx (HMO-POS)","Local HMO",219,0,"Enhanced","No","EA","H5211","004","0",1200,4.5,"4.5 Stars"
"Wisconsin","Richland","Security Health Plan of Wisconsin, Inc.","Assurance Rx (HMO-POS)","Local HMO",0,375,"Basic","No","BA","H5211","007","0",6000,4.5,"4.5 Stars"
"Wisconsin","Richland","Humana Insurance Company","HumanaChoice H5216-006 (PPO)","Local PPO",51,250,"Enhanced","No","EA","H5216","006","0",6700,4,"4 Stars"
"Wisconsin","Richland","Senior Preferred","UW Health Senior Preferred Elite (w/Rx) (HMO)","Local HMO",97.2,0,"Enhanced","No","EA","H5262","007","0",3400,5,"5 Stars"
"Wisconsin","Richland","Senior Preferred","UW Health Senior Preferred Value (w/Rx) (HMO)","Local HMO",48.3,0,"Enhanced","No","EA","H5262","008","0",4700,5,"5 Stars"
"Wisconsin","Richland","Senior Preferred","UW Health Senior Preferred Value (no Rx) (HMO)","Local HMO *",0,,,,,"H5262","009","0",4700,5,"5 Stars"
"Wisconsin","Richland","Senior Preferred","UW Health Senior Preferred Elite (no Rx) (HMO)","Local HMO *",50,,,,,"H5262","010","0",3400,5,"5 Stars"
"Wisconsin","Richland","Humana Insurance Company","Humana Gold Choice H8145-006 (PFFS)","PFFS",97,405,"Enhanced","No","EA","H8145","006","0",,3.5,"3.5 Stars"
"Wisconsin","Richland","Humana Insurance Company","HumanaChoice R5361-001 (Regional PPO)","Regional PPO *",0,,,,,"R5361","001","0",6700,3.5,"3.5 Stars"
"Wisconsin","Richland","Humana Insurance Company","HumanaChoice R5361-002 (Regional PPO)","Regional PPO",137,405,"Basic","No","BA","R5361","002","0",6700,3.5,"3.5 Stars"
"Wisconsin","Rock","UnitedHealthcare","Care Improvement Plus Medicare Advantage (PPO)","Local PPO",45,385,"Enhanced","No","EA","H0294","004","0",6700,4,"4 Stars"
"Wisconsin","Rock","Network Health Medicare Advantage Plans","NetworkPrime (MSA)","MSA *",,,,,,"H1181","001","0",,3.5,"3.5 Stars"
"Wisconsin","Rock","Anthem Blue Cross and Blue Shield","Anthem MediBlue Access (PPO)","Local PPO",37,0,"Enhanced","Yes","EA","H4036","008","0",4000,4,"4 Stars"
"Wisconsin","Rock","Anthem Blue Cross and Blue Shield","Anthem MediBlue Access Core (PPO)","Local PPO *",0,,,,,"H4036","016","0",5900,4,"4 Stars"
"Wisconsin","Rock","Security Health Plan of Wisconsin, Inc.","Secure Saver (MSA)","MSA *",,,,,,"H4388","001","0",,3.5,"3.5 Stars"
"Wisconsin","Rock","Humana Insurance Company","HumanaChoice H5216-006 (PPO)","Local PPO",51,250,"Enhanced","No","EA","H5216","006","0",6700,4,"4 Stars"
"Wisconsin","Rock","Humana Insurance Company","HumanaChoice H5216-012 (PPO)","Local PPO *",0,,,,,"H5216","012","0",6700,4,"4 Stars"
"Wisconsin","Rock","UnitedHealthcare","AARP MedicareComplete Essential (HMO)","Local HMO *",0,,,,,"H5253","021","0",4900,4,"4 Stars"
"Wisconsin","Rock","UnitedHealthcare","AARP MedicareComplete (HMO)","Local HMO",27,295,"Enhanced","No","EA","H5253","030","0",4900,4,"4 Stars"
"Wisconsin","Rock","UnitedHealthcare","AARP MedicareComplete Premier (HMO)","Local HMO",74,0,"Enhanced","No","EA","H5253","077","0",3700,4,"4 Stars"
"Wisconsin","Rock","UnitedHealthcare","AARP MedicareComplete Value (HMO)","Local HMO",0,405,"Enhanced","No","EA","H5253","097","0",5900,4,"4 Stars"
"Wisconsin","Rock","Dean Health Plan, Inc.","DeanCare Gold Enhanced (Cost)","Cost *",146,,,,,"H5264","002","0",,4.5,"4.5 Stars"
"Wisconsin","Rock","Dean Health Plan, Inc.","DeanCare Gold Basic (Cost)","Cost *",139,,,,,"H5264","003","0",,4.5,"4.5 Stars"
"Wisconsin","Rock","Dean Health Plan, Inc.","DeanCare Gold Shared Value (Cost)","Cost *",88,,,,,"H5264","005","0",,4.5,"4.5 Stars"
"Wisconsin","Rock","Dean Advantage","Dean Advantage Assurance (HMO)","Local HMO",40,350,"Enhanced","No","EA","H9096","001","0",6000,5,"5 Stars"
"Wisconsin","Rock","Dean Advantage","Dean Advantage Balance (HMO)","Local HMO",82,200,"Enhanced","No","EA","H9096","002","0",4000,5,"5 Stars"
"Wisconsin","Rock","Dean Advantage","Dean Advantage Confidence (HMO-POS)","Local HMO",165,0,"Enhanced","No","EA","H9096","003","0",2000,5,"5 Stars"
"Wisconsin","Rock","Dean Advantage","Dean Advantage Essential (HMO)","Local HMO",13,400,"Basic","No","BA","H9096","004","0",6700,5,"5 Stars"
"Wisconsin","Rock","Dean Advantage","Dean Advantage Gold Complete (HMO)","Local HMO",226,0,"Enhanced","No","EA","H9096","005","0",400,5,"5 Stars"
"Wisconsin","Rock","Humana Insurance Company","HumanaChoice R5361-001 (Regional PPO)","Regional PPO *",0,,,,,"R5361","001","0",6700,3.5,"3.5 Stars"
"Wisconsin","Rock","Humana Insurance Company","HumanaChoice R5361-002 (Regional PPO)","Regional PPO",137,405,"Basic","No","BA","R5361","002","0",6700,3.5,"3.5 Stars"
"Wisconsin","Rusk","Network Health Medicare Advantage Plans","NetworkPrime (MSA)","MSA *",,,,,,"H1181","001","0",,3.5,"3.5 Stars"
"Wisconsin","Rusk","Security Health Plan of Wisconsin, Inc.","Secure Saver (MSA)","MSA *",,,,,,"H4388","001","0",,3.5,"3.5 Stars"
"Wisconsin","Rusk","Security Health Plan of Wisconsin, Inc.","Spirit (HMO-POS)","Local HMO *",162,,,,,"H5211","001","0",1200,4.5,"4.5 Stars"
