"2011 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,
"Data as of December 17, 2010.  Includes all 2011 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.",,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2011, enhanced alternative plans may offer additional gap coverage which is calculated as the percentage of “generic” formulary products with coverage above and beyond the 2011 standard ""generic"" coverage gap cost-sharing benefit and/or the percentage of “brand” formulary products covered in addition to the coverage gap discount for applicable drugs.  Additional gap coverage levels are determined separately for formulary generic and brand products and are described as follows:   “All”: 100% of formulary drugs are covered through the gap, “Many”: ?65% to <100% of formulary drugs are covered through the gap, “Some”: ?10% to <65 % of formulary drugs are covered through the gap, “Few”: >0% to <10% of formulary drugs are covered through the gap (and must also be >15 products covered through the gap), “No Gap Coverage”:  0% of formulary drugs are covered through the gap (or ?15 products covered through the gap).  A label of “All Formulary Drugs” is applied for plans that cover 100% of “generic” and 100% of “brand” products (either by covering all formulary drug products in the gap or by having no initial coverage limit).",,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","Type of 
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Preventive Services Provided at Zero Cost Share
Missouri,Warren,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,067,0,"$3,400",Yes
Missouri,Warren,Mercy Health Plans,Mercy MedicareADVANTAGE (PPO),Local PPO,$11.90,$0,Enhanced,None,EA,H2611,001,0,"$3,500",Yes
Missouri,Warren,"Mercy Health Plans of Missouri, Inc.",Mercy MedicareADVANTAGE (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H2667,003,0,"$3,400",Yes
Missouri,Warren,SecureHorizons by UnitedHealthcare,AARP MedicareComplete (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H2654,004,0,"$4,500",Yes
Missouri,Warren,SecureHorizons by UnitedHealthcare,AARP MedicareComplete Choice (PPO),Local PPO,$35.00,$0,Enhanced,None,EA,H5507,001,0,"$3,900",Yes
Missouri,Warren,SecureHorizons by UnitedHealthcare,AARP MedicareComplete Essential (HMO),Local HMO *,$0.00,,,,,H2654,020,0,"$3,800",Yes
Missouri,Washington,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$52.00,$0,Basic,None,BA,R3444,012,0,"$3,400",Yes
Missouri,Washington,Humana Insurance Company,HumanaChoice H1716-006 (PPO),Local PPO,$71.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1716,006,0,"$4,000",Yes
Missouri,Washington,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$69.00,$310,Basic,None,DS,R5826,010,0,"$6,700",Yes
Missouri,Washington,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,067,0,"$3,400",Yes
Missouri,Washington,SecureHorizons by UnitedHealthcare,AARP MedicareComplete (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H2654,004,0,"$4,500",Yes
Missouri,Washington,SecureHorizons by UnitedHealthcare,AARP MedicareComplete Essential (HMO),Local HMO *,$0.00,,,,,H2654,020,0,"$3,800",Yes
Missouri,Wayne,Anthem Blue Cross and Blue Shield,SmartValue Classic (PFFS),PFFS *,$20.00,,,,,H2613,001,0,"$5,000",Yes
Missouri,Wayne,Anthem Blue Cross and Blue Shield,SmartValue Plus (PFFS),PFFS,$51.00,$0,Enhanced,Many Generics,EA,H2613,004,0,"$5,000",Yes
Missouri,Wayne,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$52.00,$0,Basic,None,BA,R3444,012,0,"$3,400",Yes
Missouri,Wayne,Humana Insurance Company,Humana Gold Choice H2944-013 (PFFS),PFFS,$62.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,013,0,"$3,400",Yes
Missouri,Wayne,Humana Insurance Company,Humana Gold Choice H2944-197 (PFFS),PFFS *,$0.00,,,,,H2944,197,0,"$5,000",Yes
Missouri,Wayne,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$69.00,$310,Basic,None,DS,R5826,010,0,"$6,700",Yes
Missouri,Wayne,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,067,0,"$3,400",Yes
Missouri,Wayne,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Missouri,Wayne,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H5435,024,0,"$5,800",Yes
Missouri,Wayne,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$15.00,,,,,H5006,018,5,"$5,000",Yes
Missouri,Wayne,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$29.00,,,,,H5006,014,2,"$3,000",Yes
Missouri,Wayne,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$50.70,$200,Basic,None,BA,H5006,017,5,"$4,000",Yes
Missouri,Webster,Anthem Blue Cross and Blue Shield,Anthem Medicare Preferred Core (PPO),Local PPO,$0.00,$0,Enhanced,Many Generics,EA,H1517,004,0,"$4,500",Yes
Missouri,Webster,Anthem Blue Cross and Blue Shield,Anthem Medicare Preferred Select (PPO),Local PPO,$57.00,$0,Enhanced,Many Generics,EA,H1517,003,0,"$3,800",Yes
Missouri,Webster,Care Improvement Plus,Care Improvement Plus Medicare Advantage (PPO),Local PPO,$32.00,$0,Basic,None,BA,H6528,005,0,"$3,400",Yes
Missouri,Webster,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$52.00,$0,Basic,None,BA,R3444,012,0,"$3,400",Yes
Missouri,Webster,COVENTRY HEALTH CARE,ADVANTRA FREEDOM (PPO),Local PPO,$22.00,$0,Enhanced,None,EA,H5509,011,0,"$5,500",Yes
Missouri,Webster,Humana Insurance Company,HumanaChoice H1716-004 (PPO),Local PPO,$59.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1716,004,0,"$3,400",Yes
Missouri,Webster,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$69.00,$310,Basic,None,DS,R5826,010,0,"$6,700",Yes
Missouri,Webster,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,067,0,"$3,400",Yes
Missouri,Webster,Mercy Health Plans,Mercy MedicareADVANTAGE Gold (PPO),Local PPO,$150.30,$0,Enhanced,Many Generics,EA,H2611,002,0,"$6,700",Yes
Missouri,Webster,Mercy Health Plans,Mercy MedicareAdvantage Silver (PPO),Local PPO,$16.30,$0,Enhanced,None,EA,H2611,018,0,"$4,000",Yes
Missouri,Webster,"Mercy Health Plans of Missouri, Inc.",Mercy MedicareADVANTAGE (HMO),Local HMO,$13.30,$0,Enhanced,None,EA,H2667,001,0,"$3,000",Yes
Missouri,Webster,"Mercy Health Plans of Missouri, Inc.",Mercy MedicareADVANTAGE (no drug) (HMO),Local HMO *,$0.00,,,,,H2667,012,0,"$3,000",Yes
Missouri,Webster,SecureHorizons by UnitedHealthcare,AARP MedicareComplete Plus (HMO-POS),Local HMO,$0.00,$0,Enhanced,None,EA,H2654,010,0,"$2,975",Yes
Missouri,Worth,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$52.00,$0,Basic,None,BA,R3444,012,0,"$3,400",Yes
Missouri,Worth,Humana Insurance Company,Humana Gold Choice H2944-013 (PFFS),PFFS,$62.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,013,0,"$3,400",Yes
Missouri,Worth,Humana Insurance Company,Humana Gold Choice H2944-197 (PFFS),PFFS *,$0.00,,,,,H2944,197,0,"$5,000",Yes
Missouri,Worth,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$69.00,$310,Basic,None,DS,R5826,010,0,"$6,700",Yes
Missouri,Worth,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,067,0,"$3,400",Yes
Missouri,Worth,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$15.00,,,,,H5006,018,5,"$5,000",Yes
Missouri,Worth,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$29.00,,,,,H5006,014,2,"$3,000",Yes
Missouri,Worth,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$50.70,$200,Basic,None,BA,H5006,017,5,"$4,000",Yes
Missouri,Wright,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$52.00,$0,Basic,None,BA,R3444,012,0,"$3,400",Yes
Missouri,Wright,COVENTRY HEALTH CARE,ADVANTRA FREEDOM (PPO),Local PPO,$22.00,$0,Enhanced,None,EA,H5509,011,0,"$5,500",Yes
Missouri,Wright,Humana Insurance Company,Humana Gold Choice H8145-120 (PFFS),PFFS *,$0.00,,,,,H8145,120,0,"$5,000",Yes
Missouri,Wright,Humana Insurance Company,Humana Gold Choice H8145-125 (PFFS),PFFS,$27.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,125,0,"$5,000",Yes
Missouri,Wright,Humana Insurance Company,HumanaChoice H1716-004 (PPO),Local PPO,$59.00,$0,Enhanced,"Few Generics, Few Brands",EA,H1716,004,0,"$3,400",Yes
Missouri,Wright,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$69.00,$310,Basic,None,DS,R5826,010,0,"$6,700",Yes
Missouri,Wright,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,067,0,"$3,400",Yes
Missouri,Wright,Mercy Health Plans,Mercy MedicareADVANTAGE Gold (PPO),Local PPO,$150.30,$0,Enhanced,Many Generics,EA,H2611,002,0,"$6,700",Yes
Missouri,Wright,Mercy Health Plans,Mercy MedicareAdvantage Silver (PPO),Local PPO,$16.30,$0,Enhanced,None,EA,H2611,018,0,"$4,000",Yes
Missouri,Wright,"Mercy Health Plans of Missouri, Inc.",Mercy MedicareADVANTAGE (HMO),Local HMO,$13.30,$0,Enhanced,None,EA,H2667,001,0,"$3,000",Yes
Missouri,Wright,"Mercy Health Plans of Missouri, Inc.",Mercy MedicareADVANTAGE (no drug) (HMO),Local HMO *,$0.00,,,,,H2667,012,0,"$3,000",Yes
Missouri,Wright,SecureHorizons by UnitedHealthcare,AARP MedicareComplete Plus (HMO-POS),Local HMO,$0.00,$0,Enhanced,None,EA,H2654,010,0,"$2,975",Yes
Montana,Beaverhead,Blue Cross and Blue Shield of Montana,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Montana,Beaverhead,New West Health Services,New West Medicare (PPO),Local PPO,$16.30,$0,Enhanced,None,EA,H2701,003,0,"$5,000",Yes
Montana,Beaverhead,New West Health Services,New West Medicare Enhanced (PPO),Local PPO,$85.30,$0,Enhanced,Many Generics,EA,H2701,001,0,"$3,400",Yes
Montana,Big Horn,Blue Cross and Blue Shield of Montana,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Montana,Big Horn,New West Health Services,New West Medicare (PPO),Local PPO,$16.30,$0,Enhanced,None,EA,H2701,003,0,"$5,000",Yes
Montana,Big Horn,New West Health Services,New West Medicare Enhanced (PPO),Local PPO,$85.30,$0,Enhanced,Many Generics,EA,H2701,001,0,"$3,400",Yes
Montana,Blaine,Blue Cross and Blue Shield of Montana,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Montana,Blaine,Humana Insurance Company,Humana Gold Choice H2944-052 (PFFS),PFFS,$62.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,052,0,"$3,400",Yes
Montana,Blaine,Humana Insurance Company,Humana Gold Choice H2944-180 (PFFS),PFFS,$42.00,$310,Basic,None,DS,H2944,180,0,"$6,000",Yes
Montana,Blaine,Humana Insurance Company,Humana Gold Choice H2944-185 (PFFS),PFFS *,$0.00,,,,,H2944,185,0,"$3,400",Yes
Montana,Blaine,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Montana,Blaine,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$20.00,$0,Enhanced,None,EA,H5435,014,0,"$5,200",Yes
Montana,Blaine,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$29.00,,,,,H5006,018,7,"$5,000",Yes
Montana,Blaine,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$49.00,,,,,H5006,014,4,"$3,000",Yes
Montana,Blaine,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$70.70,$200,Basic,None,BA,H5006,017,7,"$4,000",Yes
Montana,Broadwater,Blue Cross and Blue Shield of Montana,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Montana,Broadwater,New West Health Services,New West Medicare (PPO),Local PPO,$16.30,$0,Enhanced,None,EA,H2701,003,0,"$5,000",Yes
Montana,Broadwater,New West Health Services,New West Medicare Enhanced (PPO),Local PPO,$85.30,$0,Enhanced,Many Generics,EA,H2701,001,0,"$3,400",Yes
Montana,Carbon,Blue Cross and Blue Shield of Montana,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Montana,Carbon,Humana Insurance Company,Humana Gold Choice H8145-095 (PFFS),PFFS,$62.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,095,0,"$3,400",Yes
Montana,Carbon,Humana Insurance Company,Humana Gold Choice H8145-096 (PFFS),PFFS,$42.00,$310,Basic,None,DS,H8145,096,0,"$6,000",Yes
Montana,Carbon,Humana Insurance Company,Humana Gold Choice H8145-097 (PFFS),PFFS *,$0.00,,,,,H8145,097,0,"$3,400",Yes
Montana,Carbon,Humana Insurance Company,HumanaChoice H6609-029 (PPO),Local PPO,$57.00,$0,Enhanced,"Few Generics, Few Brands",EA,H6609,029,0,"$3,400",Yes
Montana,Carbon,New West Health Services,New West Medicare (PPO),Local PPO,$16.30,$0,Enhanced,None,EA,H2701,003,0,"$5,000",Yes
Montana,Carbon,New West Health Services,New West Medicare Enhanced (PPO),Local PPO,$85.30,$0,Enhanced,Many Generics,EA,H2701,001,0,"$3,400",Yes
Montana,Carter,Blue Cross and Blue Shield of Montana,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Montana,Carter,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Montana,Carter,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$20.00,$0,Enhanced,None,EA,H5435,014,0,"$5,200",Yes
Montana,Carter,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$29.00,,,,,H5006,018,7,"$5,000",Yes
Montana,Carter,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$49.00,,,,,H5006,014,4,"$3,000",Yes
Montana,Carter,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$70.70,$200,Basic,None,BA,H5006,017,7,"$4,000",Yes
Montana,Cascade,Blue Cross and Blue Shield of Montana,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Montana,Cascade,Humana Insurance Company,Humana Gold Choice H8145-095 (PFFS),PFFS,$62.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,095,0,"$3,400",Yes
Montana,Cascade,Humana Insurance Company,Humana Gold Choice H8145-096 (PFFS),PFFS,$42.00,$310,Basic,None,DS,H8145,096,0,"$6,000",Yes
Montana,Cascade,Humana Insurance Company,Humana Gold Choice H8145-097 (PFFS),PFFS *,$0.00,,,,,H8145,097,0,"$3,400",Yes
Montana,Cascade,Humana Insurance Company,HumanaChoice H6609-029 (PPO),Local PPO,$57.00,$0,Enhanced,"Few Generics, Few Brands",EA,H6609,029,0,"$3,400",Yes
Montana,Cascade,New West Health Services,New West Medicare (PPO),Local PPO,$16.30,$0,Enhanced,None,EA,H2701,003,0,"$5,000",Yes
Montana,Cascade,New West Health Services,New West Medicare Enhanced (PPO),Local PPO,$85.30,$0,Enhanced,Many Generics,EA,H2701,001,0,"$3,400",Yes
Montana,Cascade,Sterling Life Insurance Company,Sterling Connect 1 (PFFS),PFFS *,$39.00,,,,,H3410,002,3,"$3,000",Yes
Montana,Cascade,Sterling Life Insurance Company,Sterling Connect 2 (PFFS),PFFS,$60.70,$200,Basic,None,BA,H3410,003,3,"$4,000",Yes
Montana,Cascade,Sterling Life Insurance Company,Sterling Connect Basic (PFFS),PFFS *,$19.00,,,,,H3410,001,3,"$5,000",Yes
Montana,Chouteau,Blue Cross and Blue Shield of Montana,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Montana,Chouteau,Humana Insurance Company,Humana Gold Choice H2944-052 (PFFS),PFFS,$62.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,052,0,"$3,400",Yes
Montana,Chouteau,Humana Insurance Company,Humana Gold Choice H2944-180 (PFFS),PFFS,$42.00,$310,Basic,None,DS,H2944,180,0,"$6,000",Yes
Montana,Chouteau,Humana Insurance Company,Humana Gold Choice H2944-185 (PFFS),PFFS *,$0.00,,,,,H2944,185,0,"$3,400",Yes
Montana,Chouteau,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Montana,Chouteau,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$20.00,$0,Enhanced,None,EA,H5435,014,0,"$5,200",Yes
Montana,Chouteau,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$29.00,,,,,H5006,018,7,"$5,000",Yes
Montana,Chouteau,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$49.00,,,,,H5006,014,4,"$3,000",Yes
Montana,Chouteau,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$70.70,$200,Basic,None,BA,H5006,017,7,"$4,000",Yes
Montana,Custer,Blue Cross and Blue Shield of Montana,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Montana,Custer,Humana Insurance Company,Humana Gold Choice H2944-052 (PFFS),PFFS,$62.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,052,0,"$3,400",Yes
Montana,Custer,Humana Insurance Company,Humana Gold Choice H2944-180 (PFFS),PFFS,$42.00,$310,Basic,None,DS,H2944,180,0,"$6,000",Yes
Montana,Custer,Humana Insurance Company,Humana Gold Choice H2944-185 (PFFS),PFFS *,$0.00,,,,,H2944,185,0,"$3,400",Yes
Montana,Custer,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Montana,Custer,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$20.00,$0,Enhanced,None,EA,H5435,014,0,"$5,200",Yes
Montana,Custer,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$29.00,,,,,H5006,018,7,"$5,000",Yes
Montana,Custer,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$49.00,,,,,H5006,014,4,"$3,000",Yes
Montana,Custer,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$70.70,$200,Basic,None,BA,H5006,017,7,"$4,000",Yes
Montana,Daniels,Blue Cross and Blue Shield of Montana,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Montana,Daniels,Humana Insurance Company,Humana Gold Choice H2944-052 (PFFS),PFFS,$62.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,052,0,"$3,400",Yes
Montana,Daniels,Humana Insurance Company,Humana Gold Choice H2944-180 (PFFS),PFFS,$42.00,$310,Basic,None,DS,H2944,180,0,"$6,000",Yes
Montana,Daniels,Humana Insurance Company,Humana Gold Choice H2944-185 (PFFS),PFFS *,$0.00,,,,,H2944,185,0,"$3,400",Yes
Montana,Daniels,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Montana,Daniels,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$20.00,$0,Enhanced,None,EA,H5435,014,0,"$5,200",Yes
Montana,Daniels,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$29.00,,,,,H5006,018,7,"$5,000",Yes
Montana,Daniels,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$49.00,,,,,H5006,014,4,"$3,000",Yes
Montana,Daniels,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$70.70,$200,Basic,None,BA,H5006,017,7,"$4,000",Yes
Montana,Dawson,Blue Cross and Blue Shield of Montana,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Montana,Dawson,Humana Insurance Company,Humana Gold Choice H2944-052 (PFFS),PFFS,$62.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,052,0,"$3,400",Yes
Montana,Dawson,Humana Insurance Company,Humana Gold Choice H2944-180 (PFFS),PFFS,$42.00,$310,Basic,None,DS,H2944,180,0,"$6,000",Yes
Montana,Dawson,Humana Insurance Company,Humana Gold Choice H2944-185 (PFFS),PFFS *,$0.00,,,,,H2944,185,0,"$3,400",Yes
Montana,Dawson,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Montana,Dawson,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$20.00,$0,Enhanced,None,EA,H5435,014,0,"$5,200",Yes
Montana,Dawson,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$29.00,,,,,H5006,018,7,"$5,000",Yes
Montana,Dawson,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$49.00,,,,,H5006,014,4,"$3,000",Yes
Montana,Dawson,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$70.70,$200,Basic,None,BA,H5006,017,7,"$4,000",Yes
Montana,Deer Lodge,Blue Cross and Blue Shield of Montana,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Montana,Deer Lodge,Humana Insurance Company,Humana Gold Choice H2944-052 (PFFS),PFFS,$62.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,052,0,"$3,400",Yes
Montana,Deer Lodge,Humana Insurance Company,Humana Gold Choice H2944-180 (PFFS),PFFS,$42.00,$310,Basic,None,DS,H2944,180,0,"$6,000",Yes
Montana,Deer Lodge,Humana Insurance Company,Humana Gold Choice H2944-185 (PFFS),PFFS *,$0.00,,,,,H2944,185,0,"$3,400",Yes
Montana,Deer Lodge,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Montana,Deer Lodge,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$20.00,$0,Enhanced,None,EA,H5435,014,0,"$5,200",Yes
Montana,Deer Lodge,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$29.00,,,,,H5006,018,7,"$5,000",Yes
Montana,Deer Lodge,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$49.00,,,,,H5006,014,4,"$3,000",Yes
Montana,Deer Lodge,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$70.70,$200,Basic,None,BA,H5006,017,7,"$4,000",Yes
Montana,Fallon,Blue Cross and Blue Shield of Montana,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Montana,Fallon,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Montana,Fallon,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$20.00,$0,Enhanced,None,EA,H5435,014,0,"$5,200",Yes
Montana,Fallon,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$29.00,,,,,H5006,018,7,"$5,000",Yes
Montana,Fallon,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$49.00,,,,,H5006,014,4,"$3,000",Yes
Montana,Fallon,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$70.70,$200,Basic,None,BA,H5006,017,7,"$4,000",Yes
Montana,Fergus,Blue Cross and Blue Shield of Montana,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Montana,Fergus,New West Health Services,New West Medicare (PPO),Local PPO,$16.30,$0,Enhanced,None,EA,H2701,003,0,"$5,000",Yes
Montana,Fergus,New West Health Services,New West Medicare Enhanced (PPO),Local PPO,$85.30,$0,Enhanced,Many Generics,EA,H2701,001,0,"$3,400",Yes
Montana,Flathead,Blue Cross and Blue Shield of Montana,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Montana,Flathead,Humana Insurance Company,Humana Gold Choice H8145-095 (PFFS),PFFS,$62.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,095,0,"$3,400",Yes
Montana,Flathead,Humana Insurance Company,Humana Gold Choice H8145-096 (PFFS),PFFS,$42.00,$310,Basic,None,DS,H8145,096,0,"$6,000",Yes
Montana,Flathead,Humana Insurance Company,Humana Gold Choice H8145-097 (PFFS),PFFS *,$0.00,,,,,H8145,097,0,"$3,400",Yes
Montana,Flathead,Humana Insurance Company,HumanaChoice H6609-029 (PPO),Local PPO,$57.00,$0,Enhanced,"Few Generics, Few Brands",EA,H6609,029,0,"$3,400",Yes
Montana,Flathead,New West Health Services,New West Medicare (PPO),Local PPO,$16.30,$0,Enhanced,None,EA,H2701,003,0,"$5,000",Yes
Montana,Flathead,New West Health Services,New West Medicare Enhanced (PPO),Local PPO,$85.30,$0,Enhanced,Many Generics,EA,H2701,001,0,"$3,400",Yes
Montana,Gallatin,Blue Cross and Blue Shield of Montana,MedicareBlue PPO (Regional PPO),Regional PPO,$71.30,$310,Basic,None,AE,R5566,005,0,"$3,350",Yes
Montana,Gallatin,New West Health Services,New West Medicare (PPO),Local PPO,$16.30,$0,Enhanced,None,EA,H2701,003,0,"$5,000",Yes
