"2012 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,
"Data as of March 8, 2012.  Includes all 2012 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.",,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2012, enhanced alternative plans may offer additional gap coverage which is calculated as the percentage of “generic” formulary products with coverage above and beyond the 2012 standard ""generic"" coverage gap cost-sharing benefit and/or the percentage of “brand” formulary products covered in addition to the coverage gap discount for applicable drugs.  Additional gap coverage levels are determined separately for formulary generic and brand products and are described as follows:   “All”: 100% of formulary drugs are covered through the gap, “Many”: ?65% to <100% of formulary drugs are covered through the gap, “Some”: ?10% to <65 % of formulary drugs are covered through the gap, “Few”: >0% to <10% of formulary drugs are covered through the gap (and must also be >15 products covered through the gap), “No Gap Coverage”:  0% of formulary drugs are covered through the gap (or ?15 products covered through the gap).  A label of “All Formulary Drugs” is applied for plans that cover 100% of “generic” and 100% of “brand” products (either by covering all formulary drug products in the gap or by having no initial coverage limit).",,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","Type of 
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Overall            Star Rating
Wisconsin,Portage,Humana Insurance Company,Humana Gold Choice H8145-006 (PFFS),PFFS,$61.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H8145,6,0,"$6,000 ",Plan too new to be measured
Wisconsin,Portage,Humana Insurance Company,Humana Gold Choice H8145-121 (PFFS),PFFS *,$0.00 ,,,,,H8145,121,0,"$5,000 ",Plan too new to be measured
Wisconsin,Portage,Humana Insurance Company,HumanaChoice H5216-003 (PPO),Local PPO,$41.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H5216,3,0,"$4,500 ",3.5
Wisconsin,Portage,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$67.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,9,0,"$5,000 ",3
Wisconsin,Portage,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,23,0,"$3,400 ",3
Wisconsin,Portage,Network Platinum Medicare Advantage Plans,Network PlatinumPlus (PPO),Local PPO *,$36.00 ,,,,,H5215,1,0,"$2,700 ",4.5
Wisconsin,Portage,Network Platinum Medicare Advantage Plans,Network PlatinumPlus Pharmacy (PPO),Local PPO,$74.00 ,$0 ,Enhanced,Many Generics,EA,H5215,2,0,"$2,700 ",4.5
Wisconsin,Portage,Network Platinum Medicare Advantage Plans,Network PlatinumPremier (PPO),Local PPO *,$77.00 ,,,,,H5215,6,0,"$2,000 ",4.5
Wisconsin,Portage,Network Platinum Medicare Advantage Plans,Network PlatinumPremier Pharmacy (PPO),Local PPO,$135.00 ,$0 ,Enhanced,Many Generics,EA,H5215,5,0,"$2,000 ",4.5
Wisconsin,Portage,Network Platinum Medicare Advantage Plans,Network PlatinumSelect (PPO),Local PPO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5215,8,0,"$2,900 ",4.5
Wisconsin,Price,Advocare,Advocare Essence (HMO-POS),Local HMO *,$0.00 ,,,,,H5211,3,0,"$3,400 ",5
Wisconsin,Price,Advocare,Advocare Essence Rx (HMO-POS),Local HMO,$39.00 ,$0 ,Enhanced,Few Generics,EA,H5211,2,0,"$3,400 ",5
Wisconsin,Price,Advocare,Advocare Spirit (HMO-POS),Local HMO *,$118.00 ,,,,,H5211,1,0,$900 ,5
Wisconsin,Price,Advocare,Advocare Spirit Rx (HMO-POS),Local HMO,$167.00 ,$0 ,Enhanced,Few Generics,EA,H5211,4,0,$900 ,5
Wisconsin,Price,Advocare,Advocare Vitality (HMO-POS),Local HMO *,$192.00 ,,,,,H5211,6,0,$0 ,5
Wisconsin,Price,Advocare,Advocare Vitality Rx (HMO-POS),Local HMO,$254.00 ,$0 ,Enhanced,Few Generics,EA,H5211,5,0,$0 ,5
Wisconsin,Price,Humana Insurance Company,HumanaChoice H5216-007 (PPO),Local PPO,$36.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H5216,7,0,"$4,500 ",3.5
Wisconsin,Price,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$67.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,9,0,"$5,000 ",3
Wisconsin,Price,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,23,0,"$3,400 ",3
Wisconsin,Racine,UnitedHealthcare,AARP MedicareComplete Plus (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5253,4,0,"$4,450 ",4
Wisconsin,Racine,UnitedHealthcare,AARP MedicareComplete Plus Essential (HMO-POS),Local HMO *,$0.00 ,,,,,H5253,21,0,"$3,950 ",4
Wisconsin,Racine,Anthem Blue Cross and Blue Shield,Anthem Medicare Preferred Core (PPO),Local PPO,$0.00 ,$60 ,Enhanced,Many Generics,EA,H4036,4,0,"$4,500 ",3.5
Wisconsin,Racine,Anthem Blue Cross and Blue Shield,Anthem Medicare Preferred Select (PPO),Local PPO,$36.00 ,$0 ,Enhanced,Many Generics,EA,H4036,3,0,"$3,400 ",3.5
Wisconsin,Racine,Care Improvement Plus,Care Improvement Plus Medicare Advantage (PPO),Local PPO,$53.00 ,$0 ,Enhanced,No Gap Coverage,EA,H0294,4,0,"$6,700 ",Plan too new to be measured
Wisconsin,Racine,Care Improvement Plus,Care Improvement Plus Medicare Advantage Only (PPO),Local PPO *,$35.00 ,,,,,H0294,5,0,"$6,700 ",Plan too new to be measured
Wisconsin,Racine,Humana Insurance Company,Humana Gold Choice H8145-110 (PFFS),PFFS,$109.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H8145,110,0,"$6,700 ",Plan too new to be measured
Wisconsin,Racine,Humana Insurance Company,Humana Gold Choice H8145-121 (PFFS),PFFS *,$0.00 ,,,,,H8145,121,0,"$5,000 ",Plan too new to be measured
Wisconsin,Racine,Humana WisconsinHealth Organization Insurance Cor,Humana Gold Plus H6622-002 (HMO-POS),Local HMO,$19.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H6622,2,0,"$3,400 ",Plan too new to be measured
Wisconsin,Racine,Humana Insurance Company,HumanaChoice H5216-001 (PPO),Local PPO,$67.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H5216,1,0,"$4,500 ",3.5
Wisconsin,Racine,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$67.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,9,0,"$5,000 ",3
Wisconsin,Racine,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,23,0,"$3,400 ",3
Wisconsin,Racine,Universal American Corp.,Today's Options Advantage Plus  450H (PPO),Local PPO,$62.00 ,$100 ,Basic,No Gap Coverage,BA,H5378,16,0,"$6,700 ",2.5
Wisconsin,Racine,Universal American Corp.,Today's Options Advantage Plus 250A (PPO),Local PPO,$132.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5378,10,0,"$3,250 ",2.5
Wisconsin,Racine,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$85.00 ,,,,,H6169,53,0,"$3,250 ",Plan too new to be measured
Wisconsin,Racine,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$40.00 ,,,,,H6169,16,0,"$6,700 ",Plan too new to be measured
Wisconsin,Racine,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$157.00 ,$0 ,Enhanced,No Gap Coverage,EA,H6169,57,0,"$3,250 ",Plan too new to be measured
Wisconsin,Racine,Universal American Corp.,Today's Options Premier Plus 450D (PFFS),PFFS,$101.00 ,$50 ,Basic,No Gap Coverage,BA,H6169,36,0,"$6,700 ",Plan too new to be measured
Wisconsin,Richland,"Gundersen Lutheran Health Plan, Inc.",Gundersen Lutheran Senior Pref. Elite (w/RX) (HMO),Local HMO,$139.60 ,$0 ,Basic,No Gap Coverage,BA,H5262,1,0,"$3,400 ",5
Wisconsin,Richland,"Gundersen Lutheran Health Plan, Inc.",Gundersen Lutheran Senior Pref. Value (w/RX) (HMO),Local HMO,$22.60 ,$80 ,Basic,No Gap Coverage,BA,H5262,3,0,"$3,400 ",5
Wisconsin,Richland,"Gundersen Lutheran Health Plan, Inc.",Gundersen Lutheran Sr. Pref. Elite (no RX) (HMO),Local HMO *,$100.00 ,,,,,H5262,5,0,"$3,400 ",5
Wisconsin,Richland,"Gundersen Lutheran Health Plan, Inc.",Gundersen Lutheran Sr. Pref. Value (no RX) (HMO),Local HMO *,$0.00 ,,,,,H5262,4,0,"$3,400 ",5
Wisconsin,Richland,Humana Insurance Company,Humana Gold Choice H8145-006 (PFFS),PFFS,$61.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H8145,6,0,"$6,000 ",Plan too new to be measured
Wisconsin,Richland,Humana Insurance Company,Humana Gold Choice H8145-121 (PFFS),PFFS *,$0.00 ,,,,,H8145,121,0,"$5,000 ",Plan too new to be measured
Wisconsin,Richland,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$67.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,9,0,"$5,000 ",3
Wisconsin,Richland,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,23,0,"$3,400 ",3
Wisconsin,Richland,UCare,UCare for Seniors Classic (HMO-POS),Local HMO,$159.00 ,$0 ,Enhanced,Many Generics,EA,H4270,2,0,"$3,400 ",4.5
Wisconsin,Richland,UCare,UCare for Seniors Standard D (HMO-POS),Local HMO,$67.00 ,$320 ,Basic,No Gap Coverage,DS,H4270,4,0,"$3,400 ",4.5
Wisconsin,Richland,UCare,UCare for Seniors Value (HMO-POS),Local HMO *,$61.00 ,,,,,H4270,1,0,"$3,400 ",4.5
Wisconsin,Richland,UCare,UCare for Seniors Value Plus (HMO-POS),Local HMO,$89.00 ,$0 ,Enhanced,No Gap Coverage,EA,H4270,3,0,"$3,400 ",4.5
Wisconsin,Rock,UnitedHealthcare,AARP MedicareComplete Plus (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5253,30,0,"$3,900 ",4
Wisconsin,Rock,"Dean Health Plan, Inc.",DeanCare Gold Basic (Cost),Cost *,$103.00 ,,,,,H5264,3,0,N/A,5
Wisconsin,Rock,"Dean Health Plan, Inc.",DeanCare Gold Enhanced (Cost),Cost *,$108.00 ,,,,,H5264,2,0,N/A,5
Wisconsin,Rock,"Dean Health Plan, Inc.",DeanCare Gold Shared Value (Cost),Cost *,$65.00 ,,,,,H5264,5,0,N/A,5
Wisconsin,Rock,Humana Insurance Company,Humana Gold Choice H8145-006 (PFFS),PFFS,$61.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H8145,6,0,"$6,000 ",Plan too new to be measured
Wisconsin,Rock,Humana Insurance Company,Humana Gold Choice H8145-121 (PFFS),PFFS *,$0.00 ,,,,,H8145,121,0,"$5,000 ",Plan too new to be measured
Wisconsin,Rock,Humana Insurance Company,HumanaChoice H5216-006 (PPO),Local PPO,$31.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H5216,6,0,"$4,500 ",3.5
Wisconsin,Rock,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$67.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,9,0,"$5,000 ",3
Wisconsin,Rock,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,23,0,"$3,400 ",3
Wisconsin,Rock,MercyCare Health Plans,MercyCare Advantage Classic (HMO),Local HMO *,$0.00 ,,,,,H4123,3,0,"$3,400 ",Plan too new to be measured
Wisconsin,Rock,MercyCare Health Plans,MercyCare Advantage Elite 30 (HMO),Local HMO,$39.00 ,$0 ,Enhanced,No Gap Coverage,EA,H4123,1,0,"$3,400 ",Plan too new to be measured
Wisconsin,Rock,Universal American Corp.,Today's Options Advantage Plus 250A (PPO),Local PPO,$122.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5378,200,0,"$3,250 ",2.5
Wisconsin,Rock,Universal American Corp.,Today's Options Advantage Plus 450F (PPO),Local PPO,$51.00 ,$75 ,Basic,No Gap Coverage,BA,H5378,184,0,"$6,700 ",2.5
Wisconsin,Rock,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$80.00 ,,,,,H6169,51,0,"$3,250 ",Plan too new to be measured
Wisconsin,Rock,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$50.00 ,,,,,H6169,13,0,"$6,700 ",Plan too new to be measured
Wisconsin,Rock,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$147.00 ,$0 ,Enhanced,No Gap Coverage,EA,H6169,24,0,"$3,250 ",Plan too new to be measured
Wisconsin,Rock,Universal American Corp.,Today's Options Premier Plus 450C (PFFS),PFFS,$87.00 ,$35 ,Basic,No Gap Coverage,BA,H6169,33,0,"$6,700 ",Plan too new to be measured
Wisconsin,Rusk,Advocare,Advocare Essence (HMO-POS),Local HMO *,$0.00 ,,,,,H5211,3,0,"$3,400 ",5
Wisconsin,Rusk,Advocare,Advocare Essence Rx (HMO-POS),Local HMO,$39.00 ,$0 ,Enhanced,Few Generics,EA,H5211,2,0,"$3,400 ",5
Wisconsin,Rusk,Advocare,Advocare Spirit (HMO-POS),Local HMO *,$118.00 ,,,,,H5211,1,0,$900 ,5
Wisconsin,Rusk,Advocare,Advocare Spirit Rx (HMO-POS),Local HMO,$167.00 ,$0 ,Enhanced,Few Generics,EA,H5211,4,0,$900 ,5
Wisconsin,Rusk,Advocare,Advocare Vitality (HMO-POS),Local HMO *,$192.00 ,,,,,H5211,6,0,$0 ,5
Wisconsin,Rusk,Advocare,Advocare Vitality Rx (HMO-POS),Local HMO,$254.00 ,$0 ,Enhanced,Few Generics,EA,H5211,5,0,$0 ,5
Wisconsin,Rusk,Humana Insurance Company,Humana Gold Choice H8145-006 (PFFS),PFFS,$61.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H8145,6,0,"$6,000 ",Plan too new to be measured
Wisconsin,Rusk,Humana Insurance Company,Humana Gold Choice H8145-121 (PFFS),PFFS *,$0.00 ,,,,,H8145,121,0,"$5,000 ",Plan too new to be measured
Wisconsin,Rusk,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$67.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,9,0,"$5,000 ",3
Wisconsin,Rusk,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,23,0,"$3,400 ",3
Wisconsin,Sauk,"Dean Health Plan, Inc.",DeanCare Gold Basic (Cost),Cost *,$103.00 ,,,,,H5264,3,0,N/A,5
Wisconsin,Sauk,"Dean Health Plan, Inc.",DeanCare Gold Enhanced (Cost),Cost *,$108.00 ,,,,,H5264,2,0,N/A,5
Wisconsin,Sauk,"Dean Health Plan, Inc.",DeanCare Gold Shared Value (Cost),Cost *,$65.00 ,,,,,H5264,5,0,N/A,5
Wisconsin,Sauk,"Gundersen Lutheran Health Plan, Inc.",Gundersen Lutheran Senior Pref. Elite (w/RX) (HMO),Local HMO,$139.60 ,$0 ,Basic,No Gap Coverage,BA,H5262,1,0,"$3,400 ",5
Wisconsin,Sauk,"Gundersen Lutheran Health Plan, Inc.",Gundersen Lutheran Senior Pref. Value (w/RX) (HMO),Local HMO,$22.60 ,$80 ,Basic,No Gap Coverage,BA,H5262,3,0,"$3,400 ",5
Wisconsin,Sauk,"Gundersen Lutheran Health Plan, Inc.",Gundersen Lutheran Sr. Pref. Elite (no RX) (HMO),Local HMO *,$100.00 ,,,,,H5262,5,0,"$3,400 ",5
Wisconsin,Sauk,"Gundersen Lutheran Health Plan, Inc.",Gundersen Lutheran Sr. Pref. Value (no RX) (HMO),Local HMO *,$0.00 ,,,,,H5262,4,0,"$3,400 ",5
Wisconsin,Sauk,Humana Insurance Company,Humana Gold Choice H8145-006 (PFFS),PFFS,$61.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H8145,6,0,"$6,000 ",Plan too new to be measured
Wisconsin,Sauk,Humana Insurance Company,Humana Gold Choice H8145-121 (PFFS),PFFS *,$0.00 ,,,,,H8145,121,0,"$5,000 ",Plan too new to be measured
Wisconsin,Sauk,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$67.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,9,0,"$5,000 ",3
Wisconsin,Sauk,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,23,0,"$3,400 ",3
Wisconsin,Sauk,UCare,UCare for Seniors Classic (HMO-POS),Local HMO,$159.00 ,$0 ,Enhanced,Many Generics,EA,H4270,2,0,"$3,400 ",4.5
Wisconsin,Sauk,UCare,UCare for Seniors Standard D (HMO-POS),Local HMO,$67.00 ,$320 ,Basic,No Gap Coverage,DS,H4270,4,0,"$3,400 ",4.5
Wisconsin,Sauk,UCare,UCare for Seniors Value (HMO-POS),Local HMO *,$61.00 ,,,,,H4270,1,0,"$3,400 ",4.5
Wisconsin,Sauk,UCare,UCare for Seniors Value Plus (HMO-POS),Local HMO,$89.00 ,$0 ,Enhanced,No Gap Coverage,EA,H4270,3,0,"$3,400 ",4.5
Wisconsin,Sawyer,Advocare,Advocare Essence (HMO-POS),Local HMO *,$0.00 ,,,,,H5211,3,0,"$3,400 ",5
Wisconsin,Sawyer,Advocare,Advocare Essence Rx (HMO-POS),Local HMO,$39.00 ,$0 ,Enhanced,Few Generics,EA,H5211,2,0,"$3,400 ",5
Wisconsin,Sawyer,Advocare,Advocare Spirit (HMO-POS),Local HMO *,$118.00 ,,,,,H5211,1,0,$900 ,5
Wisconsin,Sawyer,Advocare,Advocare Spirit Rx (HMO-POS),Local HMO,$167.00 ,$0 ,Enhanced,Few Generics,EA,H5211,4,0,$900 ,5
Wisconsin,Sawyer,Advocare,Advocare Vitality (HMO-POS),Local HMO *,$192.00 ,,,,,H5211,6,0,$0 ,5
Wisconsin,Sawyer,Advocare,Advocare Vitality Rx (HMO-POS),Local HMO,$254.00 ,$0 ,Enhanced,Few Generics,EA,H5211,5,0,$0 ,5
Wisconsin,Sawyer,Humana Insurance Company,HumanaChoice H5216-007 (PPO),Local PPO,$36.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H5216,7,0,"$4,500 ",3.5
Wisconsin,Sawyer,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$67.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,9,0,"$5,000 ",3
Wisconsin,Sawyer,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,23,0,"$3,400 ",3
Wisconsin,Sawyer,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 1 (Cost),Cost,$105.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,16,0,"$3,000 ",4.5
Wisconsin,Sawyer,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 2 (Cost),Cost,$122.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,1,0,"$3,000 ",4.5
Wisconsin,Sawyer,Medica Insurance Company,Medica Prime Solution Basic with Part D Option 3 (Cost),Cost,$181.20 ,$0 ,Enhanced,Many Generics,EA,H2450,5,0,"$3,000 ",4.5
Wisconsin,Sawyer,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 1 (Cost),Cost,$155.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,17,0,"$3,000 ",4.5
Wisconsin,Sawyer,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 2 (Cost),Cost,$172.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,2,0,"$3,000 ",4.5
Wisconsin,Sawyer,Medica Insurance Company,Medica Prime Solution Enhanced w/Part D Option 3 (Cost),Cost,$231.20 ,$0 ,Enhanced,Many Generics,EA,H2450,6,0,"$3,000 ",4.5
Wisconsin,Sawyer,Medica Insurance Company,Medica Prime Solution Thrift with Part D Option 1 (Cost),Cost,$55.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,7,0,"$6,700 ",4.5
Wisconsin,Sawyer,Medica Insurance Company,Medica Prime Solution Value with Part D Option 1 (Cost),Cost,$85.50 ,$320 ,Basic,No Gap Coverage,DS,H2450,22,0,"$3,350 ",4.5
Wisconsin,Sawyer,Medica Insurance Company,Medica Prime Solution Value with Part D Option 2 (Cost),Cost,$102.60 ,$0 ,Enhanced,No Gap Coverage,EA,H2450,23,0,"$3,350 ",4.5
Wisconsin,Sawyer,Medica Insurance Company,Medica Prime Solution Value with Part D Option 3 (Cost),Cost,$161.20 ,$0 ,Enhanced,Many Generics,EA,H2450,28,0,"$3,350 ",4.5
Wisconsin,Sawyer,UCare,UCare for Seniors Classic (HMO-POS),Local HMO,$159.00 ,$0 ,Enhanced,Many Generics,EA,H4270,2,0,"$3,400 ",4.5
Wisconsin,Sawyer,UCare,UCare for Seniors Standard D (HMO-POS),Local HMO,$67.00 ,$320 ,Basic,No Gap Coverage,DS,H4270,4,0,"$3,400 ",4.5
Wisconsin,Sawyer,UCare,UCare for Seniors Value (HMO-POS),Local HMO *,$61.00 ,,,,,H4270,1,0,"$3,400 ",4.5
Wisconsin,Sawyer,UCare,UCare for Seniors Value Plus (HMO-POS),Local HMO,$89.00 ,$0 ,Enhanced,No Gap Coverage,EA,H4270,3,0,"$3,400 ",4.5
Wisconsin,Shawano,UnitedHealthcare,AARP MedicareComplete Plus (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5253,11,0,"$3,400 ",4
Wisconsin,Shawano,Advocare,Advocare Essence (HMO-POS),Local HMO *,$0.00 ,,,,,H5211,3,0,"$3,400 ",5
Wisconsin,Shawano,Advocare,Advocare Essence Rx (HMO-POS),Local HMO,$39.00 ,$0 ,Enhanced,Few Generics,EA,H5211,2,0,"$3,400 ",5
Wisconsin,Shawano,Advocare,Advocare Spirit (HMO-POS),Local HMO *,$118.00 ,,,,,H5211,1,0,$900 ,5
Wisconsin,Shawano,Advocare,Advocare Spirit Rx (HMO-POS),Local HMO,$167.00 ,$0 ,Enhanced,Few Generics,EA,H5211,4,0,$900 ,5
Wisconsin,Shawano,Advocare,Advocare Vitality (HMO-POS),Local HMO *,$192.00 ,,,,,H5211,6,0,$0 ,5
Wisconsin,Shawano,Advocare,Advocare Vitality Rx (HMO-POS),Local HMO,$254.00 ,$0 ,Enhanced,Few Generics,EA,H5211,5,0,$0 ,5
Wisconsin,Shawano,Anthem Blue Cross and Blue Shield,Anthem Medicare Preferred Core (PPO),Local PPO,$0.00 ,$60 ,Enhanced,Many Generics,EA,H4036,4,0,"$4,500 ",3.5
Wisconsin,Shawano,Anthem Blue Cross and Blue Shield,Anthem Medicare Preferred Select (PPO),Local PPO,$36.00 ,$0 ,Enhanced,Many Generics,EA,H4036,3,0,"$3,400 ",3.5
Wisconsin,Shawano,Humana Insurance Company,Humana Gold Choice H8145-006 (PFFS),PFFS,$61.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H8145,6,0,"$6,000 ",Plan too new to be measured
Wisconsin,Shawano,Humana Insurance Company,Humana Gold Choice H8145-121 (PFFS),PFFS *,$0.00 ,,,,,H8145,121,0,"$5,000 ",Plan too new to be measured
Wisconsin,Shawano,Humana WisconsinHealth Organization Insurance Cor,Humana Gold Plus H6622-001 (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H6622,1,0,"$3,400 ",Plan too new to be measured
Wisconsin,Shawano,Humana Insurance Company,HumanaChoice H5216-003 (PPO),Local PPO,$41.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H5216,3,0,"$4,500 ",3.5
Wisconsin,Shawano,Humana Insurance Company,HumanaChoice R5826-009 (Regional PPO),Regional PPO,$67.00 ,$320 ,Basic,No Gap Coverage,DS,R5826,9,0,"$5,000 ",3
Wisconsin,Shawano,Humana Insurance Company,HumanaChoice R5826-023 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,23,0,"$3,400 ",3
Wisconsin,Shawano,Network Platinum Medicare Advantage Plans,Network PlatinumPlus (PPO),Local PPO *,$36.00 ,,,,,H5215,1,0,"$2,700 ",4.5
Wisconsin,Shawano,Network Platinum Medicare Advantage Plans,Network PlatinumPlus Pharmacy (PPO),Local PPO,$74.00 ,$0 ,Enhanced,Many Generics,EA,H5215,2,0,"$2,700 ",4.5
Wisconsin,Shawano,Network Platinum Medicare Advantage Plans,Network PlatinumPremier (PPO),Local PPO *,$77.00 ,,,,,H5215,6,0,"$2,000 ",4.5
Wisconsin,Shawano,Network Platinum Medicare Advantage Plans,Network PlatinumPremier Pharmacy (PPO),Local PPO,$135.00 ,$0 ,Enhanced,Many Generics,EA,H5215,5,0,"$2,000 ",4.5
Wisconsin,Shawano,Network Platinum Medicare Advantage Plans,Network PlatinumSelect (PPO),Local PPO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5215,8,0,"$2,900 ",4.5
Wisconsin,Shawano,Universal American Corp.,Today's Options Advantage Plus 250A (PPO),Local PPO,$52.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5378,199,0,"$3,250 ",2.5
Wisconsin,Shawano,Universal American Corp.,Today's Options Advantage Plus 450B (PPO),Local PPO,$36.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5378,183,0,"$6,700 ",2.5
Wisconsin,Shawano,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$50.00 ,,,,,H6169,50,0,"$3,250 ",Plan too new to be measured
Wisconsin,Shawano,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$20.00 ,,,,,H6169,12,0,"$6,700 ",Plan too new to be measured
Wisconsin,Shawano,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$112.00 ,$0 ,Enhanced,No Gap Coverage,EA,H6169,54,0,"$3,250 ",Plan too new to be measured
Wisconsin,Shawano,Universal American Corp.,Today's Options Premier Plus 450B (PFFS),PFFS,$59.00 ,$0 ,Enhanced,No Gap Coverage,EA,H6169,32,0,"$6,700 ",Plan too new to be measured
Wisconsin,Sheboygan,UnitedHealthcare,AARP MedicareComplete Plus (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5253,11,0,"$3,400 ",4
Wisconsin,Sheboygan,Anthem Blue Cross and Blue Shield,Anthem Medicare Preferred Core (PPO),Local PPO,$0.00 ,$60 ,Enhanced,Many Generics,EA,H4036,4,0,"$4,500 ",3.5
Wisconsin,Sheboygan,Anthem Blue Cross and Blue Shield,Anthem Medicare Preferred Select (PPO),Local PPO,$36.00 ,$0 ,Enhanced,Many Generics,EA,H4036,3,0,"$3,400 ",3.5
Wisconsin,Sheboygan,Humana Insurance Company,Humana Gold Choice H8145-006 (PFFS),PFFS,$61.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H8145,6,0,"$6,000 ",Plan too new to be measured
