"2011 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,
"Data as of December 17, 2010.  Includes all 2011 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.",,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2011, enhanced alternative plans may offer additional gap coverage which is calculated as the percentage of “generic” formulary products with coverage above and beyond the 2011 standard ""generic"" coverage gap cost-sharing benefit and/or the percentage of “brand” formulary products covered in addition to the coverage gap discount for applicable drugs.  Additional gap coverage levels are determined separately for formulary generic and brand products and are described as follows:   “All”: 100% of formulary drugs are covered through the gap, “Many”: ?65% to <100% of formulary drugs are covered through the gap, “Some”: ?10% to <65 % of formulary drugs are covered through the gap, “Few”: >0% to <10% of formulary drugs are covered through the gap (and must also be >15 products covered through the gap), “No Gap Coverage”:  0% of formulary drugs are covered through the gap (or ?15 products covered through the gap).  A label of “All Formulary Drugs” is applied for plans that cover 100% of “generic” and 100% of “brand” products (either by covering all formulary drug products in the gap or by having no initial coverage limit).",,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","Type of 
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Preventive Services Provided at Zero Cost Share
Virginia,Chesterfield,"Humana Health Plan, Inc",Humana Gold Plus H2012-008 (HMO),Local HMO,$0.00,$0,Enhanced,"Many Generics, Few Brands",EA,H2012,008,0,"$3,400",Yes
Virginia,Chesterfield,"Humana Health Plan, Inc",Humana Gold Plus H2012-024 (HMO),Local HMO *,$0.00,,,,,H2012,024,0,"$3,400",Yes
Virginia,Chesterfield,Humana Insurance Company,Humana Gold Choice H8145-041 (PFFS),PFFS,$42.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,041,0,"$4,500",Yes
Virginia,Chesterfield,Humana Insurance Company,Humana Gold Choice H8145-044 (PFFS),PFFS *,$19.00,,,,,H8145,044,0,"$5,000",Yes
Virginia,Chesterfield,Humana Insurance Company,HumanaChoice H2542-001 (PPO),Local PPO,$31.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2542,001,0,"$3,400",Yes
Virginia,Chesterfield,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
Virginia,Chesterfield,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
Virginia,Chesterfield,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
Virginia,Chesterfield,Optima Medicare,Optima Medicare Value (PPO),Local PPO *,$0.00,,,,,H4908,005,0,"$6,700",Yes
Virginia,Chesterfield,Optima Medicare,Optima Medicare Value Plus (PPO),Local PPO,$0.00,$0,Enhanced,None,EA,H4908,006,0,"$6,700",Yes
Virginia,Chesterfield,SecureHorizons by UnitedHealthcare,AARP MedicareComplete Plus (HMO-POS),Local HMO,$0.00,$0,Enhanced,None,EA,H7187,003,0,"$3,600",Yes
Virginia,Clarke,Humana Insurance Company,HumanaChoice H2542-003 (PPO),Local PPO,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2542,003,0,"$4,000",Yes
Virginia,Clarke,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
Virginia,Clarke,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
Virginia,Clarke,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
Virginia,Clarke,Optima Medicare,Optima Medicare Value (PPO),Local PPO *,$0.00,,,,,H4908,005,0,"$6,700",Yes
Virginia,Clarke,Optima Medicare,Optima Medicare Value Plus (PPO),Local PPO,$0.00,$0,Enhanced,None,EA,H4908,006,0,"$6,700",Yes
Virginia,Clifton Forge City,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
Virginia,Clifton Forge City,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
Virginia,Clifton Forge City,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
Virginia,Colonial Heights City,Anthem Blue Cross and Blue Shield,Anthem Medicare Preferred Classic (PPO),Local PPO *,$0.00,,,,,H4909,007,0,"$3,400",Yes
Virginia,Colonial Heights City,Anthem Blue Cross and Blue Shield,Anthem Medicare Preferred Premier (PPO),Local PPO,$39.00,$0,Enhanced,Many Generics,EA,H4909,004,0,"$3,350",Yes
Virginia,Colonial Heights City,Anthem Blue Cross and Blue Shield,Anthem Medicare Preferred Standard (PPO),Local PPO,$0.00,$0,Enhanced,Many Generics,EA,H4909,001,0,"$4,500",Yes
Virginia,Colonial Heights City,Humana Insurance Company,HumanaChoice H2542-001 (PPO),Local PPO,$31.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2542,001,0,"$3,400",Yes
Virginia,Colonial Heights City,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
Virginia,Colonial Heights City,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
Virginia,Colonial Heights City,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
Virginia,Colonial Heights City,Optima Medicare,Optima Medicare Value (PPO),Local PPO *,$0.00,,,,,H4908,005,0,"$6,700",Yes
Virginia,Colonial Heights City,Optima Medicare,Optima Medicare Value Plus (PPO),Local PPO,$0.00,$0,Enhanced,None,EA,H4908,006,0,"$6,700",Yes
Virginia,Covington City,"Anthem Insurance Companies, Inc.",SmartValue Classic (PFFS),PFFS *,$19.00,,,,,H1689,012,0,"$5,000",Yes
Virginia,Covington City,"Anthem Insurance Companies, Inc.",SmartValue Plus (PFFS),PFFS,$42.00,$0,Enhanced,Many Generics,EA,H1689,013,0,"$5,000",Yes
Virginia,Covington City,Humana Insurance Company,Humana Gold Choice H2944-078 (PFFS),PFFS,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,078,0,"$6,700",Yes
Virginia,Covington City,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
Virginia,Covington City,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
Virginia,Covington City,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
Virginia,Covington City,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$19.00,,,,,H5006,018,6,"$5,000",Yes
Virginia,Covington City,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$39.00,,,,,H5006,014,3,"$3,000",Yes
Virginia,Covington City,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$60.70,$200,Basic,None,BA,H5006,017,6,"$4,000",Yes
Virginia,Covington City,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,002,0,"$6,700",No
Virginia,Covington City,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00,,,,,H5820,026,0,"$6,700",No
Virginia,Covington City,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Platinum (PFFS)",PFFS,$65.00,$0,Enhanced,None,EA,H5820,008,0,"$6,700",No
Virginia,Covington City,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","e-Any, Any, Any Gold Direct (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,032,0,"$6,700",No
Virginia,Craig,"Anthem Insurance Companies, Inc.",SmartValue Classic (PFFS),PFFS *,$19.00,,,,,H1689,012,0,"$5,000",Yes
Virginia,Craig,"Anthem Insurance Companies, Inc.",SmartValue Plus (PFFS),PFFS,$42.00,$0,Enhanced,Many Generics,EA,H1689,013,0,"$5,000",Yes
Virginia,Craig,Carilion Clinic Medicare Health Plan,Carilion Clinic Medicare Health Plan Bronze (HMO),Local HMO,$0.00,$310,Basic,None,AE,H8050,005,0,"$5,000",Yes
Virginia,Craig,Carilion Clinic Medicare Health Plan,Carilion Clinic Medicare Health Plan Gold (HMO-POS),Local HMO,$60.00,$0,Enhanced,None,EA,H8050,001,0,"$3,200",Yes
Virginia,Craig,Carilion Clinic Medicare Health Plan,Carilion Clinic Medicare Health Plan Platinum (HMO-POS),Local HMO,$142.00,$0,Enhanced,None,EA,H8050,007,0,"$3,200",Yes
Virginia,Craig,Carilion Clinic Medicare Health Plan,Carilion Clinic Medicare Health Plan Silver (HMO-POS),Local HMO,$30.00,$0,Enhanced,None,EA,H8050,006,0,"$3,200",Yes
Virginia,Craig,Humana Insurance Company,Humana Gold Choice H2944-078 (PFFS),PFFS,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,078,0,"$6,700",Yes
Virginia,Craig,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
Virginia,Craig,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
Virginia,Craig,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
Virginia,Craig,SecureHorizons by UnitedHealthcare,AARP MedicareComplete Plus (HMO-POS),Local HMO,$0.00,$0,Enhanced,None,EA,H7187,003,0,"$3,600",Yes
Virginia,Craig,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Virginia,Craig,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H5435,024,0,"$5,800",Yes
Virginia,Craig,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$19.00,,,,,H5006,018,6,"$5,000",Yes
Virginia,Craig,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$39.00,,,,,H5006,014,3,"$3,000",Yes
Virginia,Craig,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$60.70,$200,Basic,None,BA,H5006,017,6,"$4,000",Yes
Virginia,Craig,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Virginia,Craig,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Virginia,Craig,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,002,0,"$6,700",No
Virginia,Craig,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00,,,,,H5820,026,0,"$6,700",No
Virginia,Craig,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Platinum (PFFS)",PFFS,$65.00,$0,Enhanced,None,EA,H5820,008,0,"$6,700",No
Virginia,Craig,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","e-Any, Any, Any Gold Direct (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,032,0,"$6,700",No
Virginia,Culpeper,"Anthem Insurance Companies, Inc.",SmartValue Classic (PFFS),PFFS *,$19.00,,,,,H1689,012,0,"$5,000",Yes
Virginia,Culpeper,"Anthem Insurance Companies, Inc.",SmartValue Plus (PFFS),PFFS,$42.00,$0,Enhanced,Many Generics,EA,H1689,013,0,"$5,000",Yes
Virginia,Culpeper,Humana Insurance Company,Humana Gold Choice H2944-078 (PFFS),PFFS,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,078,0,"$6,700",Yes
Virginia,Culpeper,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
Virginia,Culpeper,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
Virginia,Culpeper,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
Virginia,Culpeper,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Virginia,Culpeper,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$20.00,$0,Enhanced,None,EA,H5435,014,0,"$5,200",Yes
Virginia,Culpeper,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$19.00,,,,,H5006,018,6,"$5,000",Yes
Virginia,Culpeper,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$39.00,,,,,H5006,014,3,"$3,000",Yes
Virginia,Culpeper,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$60.70,$200,Basic,None,BA,H5006,017,6,"$4,000",Yes
Virginia,Culpeper,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Virginia,Culpeper,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Virginia,Culpeper,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,002,0,"$6,700",No
Virginia,Culpeper,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00,,,,,H5820,026,0,"$6,700",No
Virginia,Culpeper,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Platinum (PFFS)",PFFS,$65.00,$0,Enhanced,None,EA,H5820,008,0,"$6,700",No
Virginia,Culpeper,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","e-Any, Any, Any Gold Direct (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,032,0,"$6,700",No
Virginia,Cumberland,Humana Insurance Company,HumanaChoice H2542-001 (PPO),Local PPO,$31.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2542,001,0,"$3,400",Yes
Virginia,Cumberland,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
Virginia,Cumberland,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
Virginia,Cumberland,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
Virginia,Cumberland,Optima Medicare,Optima Medicare Value (PPO),Local PPO *,$0.00,,,,,H4908,005,0,"$6,700",Yes
Virginia,Cumberland,Optima Medicare,Optima Medicare Value Plus (PPO),Local PPO,$0.00,$0,Enhanced,None,EA,H4908,006,0,"$6,700",Yes
Virginia,Danville City,"Anthem Insurance Companies, Inc.",SmartValue Classic (PFFS),PFFS *,$19.00,,,,,H1689,012,0,"$5,000",Yes
Virginia,Danville City,"Anthem Insurance Companies, Inc.",SmartValue Plus (PFFS),PFFS,$42.00,$0,Enhanced,Many Generics,EA,H1689,013,0,"$5,000",Yes
Virginia,Danville City,Humana Insurance Company,Humana Gold Choice H2944-078 (PFFS),PFFS,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,078,0,"$6,700",Yes
Virginia,Danville City,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
Virginia,Danville City,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
Virginia,Danville City,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
Virginia,Danville City,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Virginia,Danville City,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$20.00,$0,Enhanced,None,EA,H5435,014,0,"$5,200",Yes
Virginia,Danville City,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$19.00,,,,,H5006,018,6,"$5,000",Yes
Virginia,Danville City,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$39.00,,,,,H5006,014,3,"$3,000",Yes
Virginia,Danville City,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$60.70,$200,Basic,None,BA,H5006,017,6,"$4,000",Yes
Virginia,Danville City,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,002,0,"$6,700",No
Virginia,Danville City,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00,,,,,H5820,026,0,"$6,700",No
Virginia,Danville City,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Platinum (PFFS)",PFFS,$65.00,$0,Enhanced,None,EA,H5820,008,0,"$6,700",No
Virginia,Danville City,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","e-Any, Any, Any Gold Direct (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,032,0,"$6,700",No
Virginia,Dickenson,"Humana Health Plan, Inc",Humana Gold Plus H2012-015 (HMO),Local HMO,$67.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2012,015,0,"$3,400",Yes
Virginia,Dickenson,"Humana Health Plan, Inc",Humana Gold Plus H2012-016 (HMO),Local HMO,$0.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2012,016,0,"$3,400",Yes
Virginia,Dickenson,Humana Insurance Company,Humana Gold Choice H8145-091 (PFFS),PFFS,$44.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,091,0,"$5,000",Yes
Virginia,Dickenson,Humana Insurance Company,Humana Gold Choice H8145-108 (PFFS),PFFS *,$0.00,,,,,H8145,108,0,"$4,500",Yes
Virginia,Dickenson,Humana Insurance Company,HumanaChoice H4408-008 (PPO),Local PPO,$38.00,$0,Enhanced,"Few Generics, Few Brands",EA,H4408,008,0,"$4,900",Yes
Virginia,Dickenson,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
Virginia,Dickenson,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
Virginia,Dickenson,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
Virginia,Dickenson,SecureHorizons by UnitedHealthcare,AARP MedicareComplete Essential (HMO),Local HMO *,$60.00,,,,,H4456,020,0,"$3,200",Yes
Virginia,Dickenson,SecureHorizons by UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$85.00,$0,Enhanced,None,EA,H4456,021,0,"$3,200",Yes
Virginia,Dickenson,SecureHorizons by UnitedHealthcare,AARP MedicareComplete Plus Plan 1 (HMO-POS),Local HMO,$0.00,$0,Enhanced,None,EA,H4456,013,0,"$3,400",Yes
Virginia,Dinwiddie,Anthem Blue Cross and Blue Shield,Anthem Medicare Preferred Classic (PPO),Local PPO *,$0.00,,,,,H4909,007,0,"$3,400",Yes
Virginia,Dinwiddie,Anthem Blue Cross and Blue Shield,Anthem Medicare Preferred Premier (PPO),Local PPO,$39.00,$0,Enhanced,Many Generics,EA,H4909,004,0,"$3,350",Yes
Virginia,Dinwiddie,Anthem Blue Cross and Blue Shield,Anthem Medicare Preferred Standard (PPO),Local PPO,$0.00,$0,Enhanced,Many Generics,EA,H4909,001,0,"$4,500",Yes
Virginia,Dinwiddie,Humana Insurance Company,HumanaChoice H2542-001 (PPO),Local PPO,$31.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2542,001,0,"$3,400",Yes
Virginia,Dinwiddie,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
Virginia,Dinwiddie,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
Virginia,Dinwiddie,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
Virginia,Dinwiddie,Optima Medicare,Optima Medicare Value (PPO),Local PPO *,$0.00,,,,,H4908,005,0,"$6,700",Yes
Virginia,Dinwiddie,Optima Medicare,Optima Medicare Value Plus (PPO),Local PPO,$0.00,$0,Enhanced,None,EA,H4908,006,0,"$6,700",Yes
Virginia,Emporia City,"Anthem Insurance Companies, Inc.",SmartValue Classic (PFFS),PFFS *,$19.00,,,,,H1689,012,0,"$5,000",Yes
Virginia,Emporia City,"Anthem Insurance Companies, Inc.",SmartValue Plus (PFFS),PFFS,$42.00,$0,Enhanced,Many Generics,EA,H1689,013,0,"$5,000",Yes
Virginia,Emporia City,Humana Insurance Company,Humana Gold Choice H2944-078 (PFFS),PFFS,$51.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,078,0,"$6,700",Yes
Virginia,Emporia City,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
Virginia,Emporia City,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
Virginia,Emporia City,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
Virginia,Emporia City,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Essential (PFFS),PFFS *,$0.00,,,,,H5435,001,0,"$5,200",Yes
Virginia,Emporia City,SecureHorizons by UnitedHealthcare,SecureHorizons MedicareDirect Rx (PFFS),PFFS,$20.00,$0,Enhanced,None,EA,H5435,014,0,"$5,200",Yes
Virginia,Emporia City,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$19.00,,,,,H5006,018,6,"$5,000",Yes
Virginia,Emporia City,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$39.00,,,,,H5006,014,3,"$3,000",Yes
Virginia,Emporia City,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$60.70,$200,Basic,None,BA,H5006,017,6,"$4,000",Yes
Virginia,Emporia City,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
Virginia,Emporia City,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
Virginia,Emporia City,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,002,0,"$6,700",No
Virginia,Emporia City,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00,,,,,H5820,026,0,"$6,700",No
Virginia,Emporia City,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Platinum (PFFS)",PFFS,$65.00,$0,Enhanced,None,EA,H5820,008,0,"$6,700",No
Virginia,Emporia City,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","e-Any, Any, Any Gold Direct (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,032,0,"$6,700",No
Virginia,Essex,Humana Insurance Company,Humana Gold Choice H8145-003 (PFFS),PFFS,$42.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,003,0,"$5,000",Yes
Virginia,Essex,Humana Insurance Company,Humana Gold Choice H8145-042 (PFFS),PFFS *,$19.00,,,,,H8145,042,0,"$5,000",Yes
Virginia,Essex,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
Virginia,Essex,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
Virginia,Essex,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
Virginia,Essex,Optima Medicare,Optima Medicare Value (PPO),Local PPO *,$0.00,,,,,H4908,005,0,"$6,700",Yes
Virginia,Essex,Optima Medicare,Optima Medicare Value Plus (PPO),Local PPO,$0.00,$0,Enhanced,None,EA,H4908,006,0,"$6,700",Yes
Virginia,Fairfax,Erickson Advantage,Erickson Advantage Signature with Drugs (HMO-POS),Local HMO,$159.00,$0,Enhanced,None,EA,H5652,001,0,"$2,500",Yes
Virginia,Fairfax,Erickson Advantage,Erickson Advantage Signature without Drugs (HMO-POS),Local HMO *,$121.00,,,,,H5652,002,0,"$2,500",Yes
Virginia,Fairfax,Humana Insurance Company,Humana Gold Choice H8145-004 (PFFS),PFFS,$61.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,004,0,"$6,700",Yes
Virginia,Fairfax,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
Virginia,Fairfax,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
